,Perc value hist eoc,Num hist eoc exceedances,Num PIC exceedances
0,113.65905410766604,0.0,13.0
1,98.39788162231443,0.0,10.0
2,84.85665802001952,0.0,13.0
3,71.88135597229004,0.0,14.0
4,63.926424713134764,0.0,13.0
5,53.24929016113282,0.0,18.0
6,45.948475723266604,0.0,17.0
7,39.9931690979004,0.0,20.0
8,35.07330268859864,0.0,17.0
9,30.601164817810062,0.0,10.0
10,24.275136489868164,0.0,12.0
11,20.74616798400879,0.0,12.0
12,16.392560405731203,0.0,13.0
13,13.825818138122557,0.0,21.0
14,11.157718334197998,0.0,28.0
15,8.93292944908142,0.0,34.0
16,7.137532796859741,0.0,36.0
17,7.0355344581604,0.0,47.0
18,6.363887510299683,0.0,46.0
19,5.680731644630432,0.0,69.0
20,5.124350185394287,0.0,90.0
21,5.427433438301087,0.0,121.0
22,4.642287707328796,0.0,110.0
23,6.6821081876754755,0.0,145.0
24,18.04541561126709,0.0,169.0
25,117.22456062316893,0.0,17.0
26,103.32342018127441,0.0,14.0
27,88.67422164916992,0.0,13.0
28,74.25663696289062,0.0,10.0
29,64.06881305694581,0.0,11.0
30,56.133312454223635,0.0,11.0
31,47.526774139404296,0.0,11.0
32,42.539820518493656,0.0,13.0
33,36.61450370788575,0.0,13.0
34,30.16717014312744,0.0,6.0
35,24.242038040161138,0.0,9.0
36,20.54655212402344,0.0,11.0
37,16.94716630935669,0.0,18.0
38,14.315574502944944,0.0,17.0
39,11.349771995544433,0.0,13.0
40,9.349967164993288,0.0,18.0
41,7.5899465370178225,0.0,20.0
42,7.017009062767029,0.0,33.0
43,6.798857822418212,0.0,43.0
44,6.107255935668945,0.0,54.0
45,6.536428217887878,0.0,68.0
46,4.882242422103881,0.0,96.0
47,4.745001811981202,0.0,98.0
48,8.483755464553832,0.0,119.0
49,26.23367282867432,0.0,150.0
50,130.28000030517575,0.0,11.0
51,112.15740882873536,0.0,8.0
52,95.60376937866211,0.0,12.0
53,79.71303825378418,0.0,10.0
54,69.63894271850585,0.0,11.0
55,57.28942264556885,0.0,9.0
56,49.588674774169924,0.0,9.0
57,41.3908285522461,0.0,16.0
58,36.86837753295899,0.0,11.0
59,31.29820644378662,0.0,8.0
60,25.16256385803223,0.0,4.0
61,21.93036869049072,0.0,9.0
62,18.081189918518067,0.0,13.0
63,14.78373471260071,0.0,12.0
64,12.198166580200196,0.0,12.0
65,10.387401323318482,0.0,14.0
66,8.71725483894348,0.0,16.0
67,7.761319265365601,0.0,26.0
68,7.278020071983336,0.0,43.0
69,6.348428010940552,0.0,47.0
70,5.772645459175109,0.0,54.0
71,5.0018130302429205,1.0,79.0
72,6.427087826728821,0.0,141.0
73,12.00174147605896,0.0,116.0
74,40.92613384246827,0.0,118.0
75,148.51621612548828,0.0,8.0
76,128.44949447631836,0.0,9.0
77,104.48368186950684,0.0,7.0
78,87.01557846069336,0.0,6.0
79,77.27227729797363,0.0,7.0
80,63.700130157470696,0.0,5.0
81,52.20611293792725,0.0,8.0
82,45.36007205963135,0.0,10.0
83,38.70254962921143,0.0,14.0
84,32.64297203063965,0.0,11.0
85,27.421598873138432,0.0,7.0
86,23.495528049468994,0.0,8.0
87,20.235370407104487,0.0,9.0
88,16.261704349517824,0.0,11.0
89,14.070562734603882,0.0,11.0
90,11.778113918304445,0.0,12.0
91,10.314393329620364,0.0,10.0
92,9.05266862869263,0.0,20.0
93,8.225932364463807,0.0,27.0
94,7.137654309272766,0.0,38.0
95,5.583038034439086,0.0,57.0
96,5.381960511207581,0.0,60.0
97,5.762905750274658,0.0,90.0
98,8.153374810218814,0.0,88.0
99,26.109548511505125,0.0,112.0
100,159.38877258300784,0.0,9.0
101,145.09944595336913,0.0,8.0
102,123.18829498291014,0.0,8.0
