,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024,025,026,027,028,029,030,031,032,033,034,035,101,102,103,104,105
1929-1930,233.58482360839844,232.77169799804688,604.372802734375,112.13728332519531,667.542236328125,438.6454162597656,160.543212890625,671.0059204101562,712.513671875,146.2301788330078,501.20233154296875,372.2704772949219,390.5342712402344,287.3832092285156,595.1420288085938,182.77874755859375,616.9010620117188,156.57525634765625,477.19769287109375,158.4561004638672,212.60997009277344,172.2025146484375,540.9925537109375,100.55731201171875,642.237548828125,630.9453125,311.3972473144531,457.6920471191406,91.1728286743164,270.40850830078125,843.2091674804688,311.5785217285156,258.57354736328125,265.28814697265625,673.1961669921875,362.8423767089844,780.1393432617188,400.2482604980469,187.2661590576172,116.94335174560547
1930-1931,323.87042236328125,337.44744873046875,311.9891052246094,83.60885620117188,368.3446350097656,178.3978729248047,215.3619842529297,54.029972076416016,442.9184875488281,483.78778076171875,746.8748168945312,262.0922546386719,606.485595703125,517.5001220703125,225.5489959716797,150.72767639160156,182.6478729248047,116.61616516113281,429.722412109375,282.1077880859375,266.05224609375,339.4551086425781,303.6500244140625,535.143310546875,440.62921142578125,291.0579528808594,518.24267578125,71.28372955322266,141.21652221679688,431.3334045410156,222.09127807617188,218.72006225585938,281.77294921875,151.30172729492188,324.5608215332031,519.6104125976562,240.56500244140625,144.89540100097656,133.37066650390625,710.3145751953125
1931-1932,168.3160858154297,344.9261474609375,293.1410217285156,205.7058868408203,335.6572570800781,232.45697021484375,257.1896667480469,101.06057739257812,211.33953857421875,162.39064025878906,159.99302673339844,215.732421875,331.4968566894531,154.21774291992188,331.7652587890625,321.63134765625,231.15036010742188,205.8223114013672,491.7991027832031,472.9307556152344,118.44548797607422,314.81524658203125,341.1602478027344,159.95455932617188,328.2804260253906,230.3264923095703,293.6862487792969,159.52728271484375,383.0003662109375,289.85101318359375,426.2821350097656,213.32272338867188,574.4802856445312,294.7479553222656,206.0395965576172,173.4242706298828,128.19029235839844,277.0549011230469,115.36266326904297,430.36004638671875
1932-1933,431.69732666015625,293.6226806640625,275.330810546875,500.5696716308594,652.6123657226562,172.09866333007812,340.6908874511719,636.3289184570312,734.1846923828125,93.83383178710938,146.61302185058594,87.1210708618164,213.8347930908203,232.60986328125,483.0635070800781,222.4498291015625,183.91372680664062,356.55718994140625,715.888427734375,518.0162353515625,311.5354309082031,806.6234130859375,203.6876220703125,424.4991149902344,269.8289489746094,309.0050048828125,217.6328125,475.65228271484375,389.6525573730469,78.4798583984375,442.25665283203125,476.9795837402344,478.8702392578125,228.1869659423828,85.16145324707031,232.98068237304688,225.62550354003906,206.1112518310547,212.86590576171875,470.996337890625
1933-1934,604.1273803710938,181.2786865234375,161.2073974609375,282.4035339355469,428.3952941894531,526.06494140625,67.95027160644531,438.6692199707031,251.10174560546875,300.195068359375,463.2124328613281,544.93798828125,313.1197204589844,251.84036254882812,225.8436279296875,304.8967590332031,114.09693908691406,136.95706176757812,201.4744873046875,134.80931091308594,249.52224731445312,254.6232452392578,259.1842041015625,244.37901306152344,125.67560577392578,385.0433349609375,209.1520538330078,133.89935302734375,154.9453582763672,218.0426483154297,490.1386413574219,525.53173828125,317.8460998535156,611.2867431640625,582.2262573242188,760.8206176757812,566.6705932617188,348.6213073730469,406.6831970214844,280.9466552734375
1934-1935,222.86907958984375,98.86318969726562,480.51470947265625,253.08731079101562,205.34181213378906,90.1331558227539,227.06686401367188,308.3017272949219,240.52308654785156,325.44146728515625,407.0298767089844,534.8709106445312,192.73321533203125,455.3617858886719,107.78825378417969,133.1824188232422,288.41839599609375,110.8504638671875,343.40887451171875,235.3988800048828,228.97203063964844,56.693058013916016,7.928799152374268,306.34918212890625,203.3429718017578,379.7455139160156,365.2868347167969,187.16529846191406,337.4187316894531,264.7893981933594,286.9430847167969,354.0690612792969,418.4971008300781,406.8131103515625,470.8439636230469,197.0178985595703,221.80368041992188,553.267333984375,562.4930419921875,149.51673889160156
1935-1936,186.7938995361328,138.79335021972656,366.4262390136719,115.01775360107422,261.9836120605469,395.66168212890625,211.4005889892578,305.3670654296875,382.3691711425781,170.6226348876953,231.59410095214844,393.8110656738281,280.1961669921875,300.022216796875,212.6507568359375,681.3388061523438,441.5805358886719,393.85430908203125,670.58056640625,389.4068603515625,379.2085266113281,270.7880859375,717.2928466796875,388.92254638671875,297.394287109375,135.1060028076172,227.375732421875,579.35986328125,811.2854614257812,283.5293273925781,310.9600830078125,432.7807922363281,175.66986083984375,298.59820556640625,264.26666259765625,689.3798217773438,110.81322479248047,199.2460174560547,571.8174438476562,169.03053283691406
1936-1937,167.5500030517578,364.5790100097656,161.44020080566406,231.88265991210938,108.1918716430664,783.2247924804688,306.60595703125,273.85430908203125,301.353759765625,414.9565734863281,351.94390869140625,374.8444519042969,249.42103576660156,516.599609375,152.63072204589844,282.8754577636719,207.91949462890625,327.0384216308594,305.6512756347656,144.87417602539062,668.0703125,696.6792602539062,364.0371398925781,211.31658935546875,53.15316390991211,286.91302490234375,187.88754272460938,215.10874938964844,200.79188537597656,303.7828674316406,121.75676727294922,264.61614990234375,127.0326156616211,138.71275329589844,313.8843078613281,359.4390563964844,140.65306091308594,153.3060760498047,433.09796142578125,142.87997436523438
1937-1938,155.85240173339844,732.2830810546875,225.9291229248047,250.4063720703125,625.341064453125,278.693603515625,666.0311889648438,87.99471282958984,487.44683837890625,188.65313720703125,445.9694519042969,114.077392578125,537.4303588867188,566.7286987304688,190.5631866455078,449.895263671875,493.4739685058594,292.1051940917969,163.65220642089844,228.6383514404297,152.93675231933594,447.04278564453125,281.1621398925781,437.57635498046875,348.9663391113281,986.7788696289062,144.7134246826172,549.8685302734375,263.1077880859375,355.9872741699219,388.7952575683594,83.36650085449219,447.3851623535156,310.50537109375,332.20709228515625,660.6175537109375,214.27264404296875,23.632312774658203,267.27362060546875,428.37371826171875
1938-1939,144.3555145263672,287.71484375,56.982749938964844,226.35572814941406,175.18373107910156,215.1573028564453,335.49822998046875,236.5365447998047,263.9159851074219,251.96653747558594,573.3348999023438,211.73927307128906,344.7155456542969,695.9764404296875,426.69683837890625,285.3660888671875,174.63265991210938,193.967041015625,320.8240051269531,119.11195373535156,627.6146240234375,336.4676208496094,471.0655517578125,217.716064453125,88.78570556640625,529.7818603515625,425.2145690917969,78.51670837402344,204.126708984375,494.6974182128906,178.6481170654297,254.55226135253906,193.38967895507812,354.39019775390625,357.9523620605469,115.01022338867188,215.57313537597656,401.8509216308594,493.97265625,327.39593505859375
1939-1940,202.47930908203125,434.2488708496094,473.70355224609375,209.18783569335938,135.6865692138672,282.2841796875,203.89886474609375,362.5888977050781,793.0682373046875,329.7518005371094,205.09054565429688,524.4713745117188,223.20639038085938,364.5746154785156,303.6465148925781,308.06634521484375,189.68154907226562,227.14015197753906,364.08819580078125,328.7341613769531,275.83551025390625,554.99755859375,381.628173828125,287.1771545410156,243.26516723632812,261.9388122558594,559.9227905273438,504.6540832519531,546.8367309570312,258.55657958984375,592.9703979492188,395.88671875,151.2330780029297,70.53588104248047,920.0182495117188,96.00689697265625,393.43524169921875,123.28190612792969,56.281211853027344,230.03981018066406
1940-1941,235.1595458984375,387.6595153808594,401.6914367675781,331.7454833984375,297.18548583984375,503.9287109375,615.9710693359375,354.8984375,435.8799743652344,317.2401428222656,170.48724365234375,383.37445068359375,134.00039672851562,189.709716796875,351.76318359375,249.60104370117188,181.77865600585938,361.2575378417969,424.0206298828125,502.8209533691406,267.066650390625,449.29119873046875,132.5967559814453,319.66546630859375,98.29637145996094,222.0296173095703,330.5055847167969,192.2219696044922,156.90260314941406,184.546875,86.24845886230469,175.8538818359375,155.8019256591797,106.15509033203125,474.1234130859375,185.9208221435547,500.8133239746094,376.3323974609375,524.21435546875,234.3452606201172
1941-1942,282.3831787109375,114.82020568847656,258.0951843261719,514.9682006835938,161.01341247558594,249.7928924560547,313.71343994140625,84.80367279052734,571.4912109375,223.21339416503906,64.79055786132812,427.75555419921875,232.11880493164062,197.87428283691406,394.4397888183594,199.70050048828125,181.66954040527344,258.55401611328125,377.0263977050781,200.49542236328125,72.31961822509766,594.3814086914062,159.41415405273438,297.81427001953125,315.48773193359375,122.53555297851562,563.0718994140625,234.20034790039062,134.71194458007812,285.8685302734375,395.17120361328125,305.8945007324219,180.7920379638672,236.4286651611328,259.61517333984375,159.06494140625,248.59556579589844,275.4332580566406,193.111572265625,436.0704040527344
1942-1943,621.2029418945312,642.9832763671875,328.7015686035156,647.5625610351562,394.9405517578125,268.4812316894531,242.07046508789062,364.71820068359375,199.99343872070312,263.6259765625,210.3664093017578,260.5550231933594,352.8855285644531,401.8197021484375,471.9739685058594,185.13377380371094,348.567626953125,191.87966918945312,279.41259765625,503.7890625,465.9605407714844,223.98165893554688,507.0212707519531,127.91287994384766,493.21197509765625,360.0917663574219,646.013916015625,227.7828826904297,140.8106231689453,349.7171325683594,507.1210632324219,67.96439361572266,348.72723388671875,446.1316223144531,108.22653198242188,658.2423095703125,205.7704315185547,176.17478942871094,402.5785217285156,161.52261352539062
1943-1944,647.6729125976562,211.0143280029297,255.50865173339844,176.79281616210938,99.26045227050781,291.5743408203125,392.1523742675781,724.3155517578125,266.6043395996094,283.6087341308594,548.4254150390625,311.1319580078125,129.26625061035156,304.51580810546875,417.7054138183594,919.9907836914062,333.9140319824219,188.47567749023438,525.4942016601562,311.4735412597656,516.2974243164062,168.9464874267578,395.2795715332031,297.90283203125,384.7743835449219,217.92431640625,252.02162170410156,436.9903564453125,112.3838882446289,524.6566162109375,232.55722045898438,442.78668212890625,243.16452026367188,205.8063507080078,197.55038452148438,597.1735229492188,241.65322875976562,406.42462158203125,386.9960021972656,166.84481811523438
1944-1945,172.15000915527344,190.7337646484375,256.15277099609375,422.0675964355469,286.8558349609375,430.37469482421875,384.6178283691406,561.9119262695312,434.9560852050781,107.04570007324219,488.8018798828125,297.6336364746094,135.0792694091797,480.54193115234375,734.83056640625,346.6954345703125,370.49920654296875,108.99625396728516,363.05560302734375,637.809326171875,299.80084228515625,394.7519226074219,184.36306762695312,251.28298950195312,111.31796264648438,666.8593139648438,164.0028076171875,505.20074462890625,218.67584228515625,213.74012756347656,216.01409912109375,558.0479125976562,228.65029907226562,257.8523254394531,584.2422485351562,148.6121368408203,628.5357666015625,366.5222473144531,519.624755859375,541.137939453125
1945-1946,129.88565063476562,437.3026123046875,90.92496490478516,158.3748016357422,186.66111755371094,430.828369140625,384.92193603515625,195.12998962402344,244.1705322265625,260.4442138671875,382.3211364746094,289.95697021484375,389.46490478515625,321.885498046875,345.084228515625,153.24061584472656,379.28399658203125,154.1142120361328,201.2764434814453,252.06045532226562,22.868995666503906,490.95989990234375,286.81488037109375,119.88993072509766,379.6153564453125,408.51068115234375,330.0419006347656,248.30902099609375,623.3816528320312,75.28071594238281,525.6405639648438,248.34860229492188,542.886962890625,143.97584533691406,267.2357177734375,224.3691864013672,193.08688354492188,217.2574920654297,619.0201416015625,423.6029357910156
1946-1947,156.85057067871094,454.4595947265625,60.49107360839844,337.3442077636719,705.0230712890625,165.40650939941406,321.1935119628906,333.8703308105469,209.16526794433594,380.95947265625,35.134544372558594,290.4083251953125,159.3143768310547,219.56332397460938,226.68817138671875,346.1219482421875,378.5322265625,171.93600463867188,202.1372833251953,184.28182983398438,106.82027435302734,359.7677307128906,550.9595947265625,407.3411560058594,84.5875473022461,106.32474517822266,61.92753601074219,244.0672149658203,507.88995361328125,254.41845703125,329.3368835449219,735.2669067382812,343.48272705078125,248.97262573242188,190.9843292236328,410.2911071777344,168.84848022460938,94.80290985107422,408.93536376953125,298.9987487792969
1947-1948,265.7593078613281,343.37384033203125,322.01605224609375,356.2471618652344,192.5781707763672,274.64349365234375,196.24951171875,440.2505798339844,122.64163970947266,659.4027709960938,223.52169799804688,272.9427185058594,173.5767364501953,392.2587585449219,423.5765686035156,250.2848663330078,62.77899169921875,433.25042724609375,228.0753173828125,161.78317260742188,404.84686279296875,436.4450378417969,557.0245971679688,322.4132385253906,318.1001892089844,286.0325622558594,665.1593627929688,196.0709228515625,187.43544006347656,380.2348327636719,262.6278991699219,78.40040588378906,111.76545715332031,249.52688598632812,543.9467163085938,310.6692810058594,654.52685546875,580.1690673828125,109.13182830810547,210.62509155273438
1948-1949,451.6421813964844,200.25518798828125,558.4682006835938,175.85247802734375,663.2731323242188,362.7060546875,181.75672912597656,666.9940795898438,160.5834503173828,797.4070434570312,188.76100158691406,84.70762634277344,297.3540954589844,273.3598937988281,433.63671875,146.782470703125,247.6602783203125,284.9401550292969,71.20465087890625,663.859130859375,356.32086181640625,183.092041015625,478.6615295410156,187.92393493652344,333.5174255371094,172.1399383544922,495.1026916503906,204.5283203125,539.3189697265625,235.5447235107422,339.7485656738281,163.33914184570312,117.56341552734375,117.5721435546875,292.8497009277344,121.07842254638672,541.1539306640625,439.84686279296875,183.32408142089844,356.1743469238281
1949-1950,319.5113220214844,121.69699096679688,402.90338134765625,316.8123779296875,720.5172119140625,207.84278869628906,489.0708312988281,201.19967651367188,304.50921630859375,149.4326629638672,466.4299011230469,336.21575927734375,425.0392150878906,183.72268676757812,606.0182495117188,558.2645874023438,410.2770080566406,846.7239990234375,239.1935577392578,262.1071472167969,285.2862854003906,339.5469055175781,195.61474609375,279.1684875488281,187.86825561523438,340.6609802246094,66.39183807373047,537.42626953125,323.2142028808594,185.93136596679688,449.39801025390625,208.38531494140625,241.68817138671875,82.40579986572266,155.39633178710938,281.2141418457031,455.45269775390625,183.1196746826172,530.6267700195312,172.58462524414062
1950-1951,733.66259765625,330.71746826171875,331.7153015136719,434.54632568359375,156.86109924316406,300.8753662109375,162.22531127929688,258.7776184082031,90.64163970947266,126.27286529541016,112.09048461914062,249.5419464111328,421.0599670410156,272.741455078125,155.3407440185547,220.8232421875,721.1773681640625,345.44329833984375,382.91754150390625,415.66290283203125,278.2436218261719,330.5581970214844,209.11021423339844,344.446044921875,165.63290405273438,296.08892822265625,362.5589599609375,570.6693115234375,604.2355346679688,734.2294311523438,276.9703369140625,475.482421875,79.25468444824219,453.6905517578125,163.13182067871094,207.3816375732422,199.75892639160156,383.2808837890625,582.810791015625,361.7010192871094
1951-1952,780.91455078125,157.12696838378906,769.5245361328125,269.57659912109375,265.4504089355469,288.2710266113281,151.52865600585938,205.01641845703125,150.26573181152344,180.74984741210938,418.81854248046875,458.1325378417969,427.8894348144531,198.8475341796875,57.53350067138672,183.08767700195312,303.883544921875,58.580657958984375,177.1999053955078,343.27667236328125,806.339599609375,504.9947509765625,438.4137878417969,292.9883117675781,331.5010681152344,532.7721557617188,741.3482055664062,99.17084503173828,257.0619201660156,671.2337036132812,55.174705505371094,193.606689453125,331.5520324707031,286.2555847167969,344.0547790527344,336.4798889160156,345.0103454589844,715.10693359375,254.3782196044922,355.93670654296875
1952-1953,136.3023681640625,204.588134765625,270.1932067871094,661.39794921875,576.9650268554688,115.55350494384766,61.57320022583008,383.2015686035156,148.72024536132812,235.5744171142578,461.6899108886719,408.251220703125,436.70623779296875,183.1141815185547,128.2398223876953,364.06817626953125,381.6832275390625,428.5643005371094,199.07460021972656,436.7923278808594,591.6998901367188,694.7193603515625,626.0869750976562,254.04855346679688,733.6126098632812,203.58135986328125,110.9319076538086,488.514404296875,440.6136474609375,163.05685424804688,906.8912963867188,133.1667022705078,460.982421875,378.24810791015625,268.2887268066406,267.93389892578125,403.5552062988281,191.8477325439453,152.54315185546875,523.5626831054688
1953-1954,241.91412353515625,566.1904296875,433.5026550292969,453.16107177734375,280.28692626953125,367.940185546875,307.5850830078125,462.8426208496094,204.3134307861328,62.989498138427734,114.92991638183594,156.7611541748047,215.58590698242188,257.64984130859375,253.4904327392578,204.7961883544922,215.07305908203125,540.7071533203125,262.1226806640625,771.7114868164062,166.77330017089844,426.89031982421875,410.1960144042969,379.2655029296875,202.8187713623047,290.62530517578125,233.6373291015625,457.02764892578125,71.78485107421875,436.92205810546875,308.8912353515625,367.5045166015625,261.4593505859375,556.2144775390625,467.0543212890625,332.0618896484375,169.0546112060547,82.11188507080078,572.272705078125,421.8844909667969
1954-1955,147.6921844482422,248.53883361816406,439.4341125488281,329.2520446777344,343.2760314941406,248.4977264404297,166.72354125976562,609.6792602539062,136.32057189941406,361.09161376953125,241.06573486328125,389.3647155761719,367.1993408203125,443.40325927734375,336.66827392578125,134.45669555664062,271.56549072265625,681.215576171875,300.22296142578125,383.9661560058594,268.77581787109375,92.08993530273438,424.8835144042969,508.02752685546875,130.65940856933594,462.23626708984375,114.06233215332031,194.40350341796875,146.11395263671875,843.9519653320312,449.7814025878906,404.1488037109375,628.8287353515625,446.43804931640625,748.1758422851562,142.4493408203125,368.79150390625,227.65328979492188,577.5508422851562,475.55145263671875
1955-1956,326.4909362792969,588.025390625,158.53970336914062,417.83209228515625,555.737548828125,377.4334716796875,164.4057159423828,181.3284149169922,391.9579162597656,609.5790405273438,774.150390625,758.34033203125,359.30841064453125,640.8451538085938,700.5172729492188,157.40052795410156,292.14215087890625,228.68292236328125,218.94882202148438,189.57235717773438,330.9261779785156,381.936279296875,273.4939270019531,481.8232421875,526.4183349609375,824.6893310546875,430.43072509765625,276.8823547363281,515.888671875,506.9642333984375,567.3500366210938,257.34222412109375,178.2464141845703,240.3046417236328,309.86468505859375,389.7342529296875,692.0845947265625,717.1136474609375,150.8050079345703,184.21981811523438
1956-1957,67.27474975585938,204.9634552001953,80.17107391357422,286.43707275390625,378.2638244628906,162.6383056640625,81.87236022949219,101.51468658447266,331.1015319824219,580.4450073242188,88.09175109863281,156.38809204101562,111.92356872558594,157.33126831054688,340.3870544433594,376.5377197265625,381.8714294433594,421.799072265625,471.3981628417969,197.6227264404297,334.2391052246094,181.91941833496094,142.61900329589844,457.6695251464844,517.8323974609375,180.7064208984375,339.2090759277344,273.7935485839844,349.9017028808594,361.16424560546875,223.66822814941406,223.8572998046875,85.15616607666016,223.03814697265625,155.93785095214844,216.35476684570312,374.59063720703125,347.71087646484375,162.29202270507812,350.193603515625
1957-1958,346.57586669921875,474.6742248535156,203.25689697265625,83.76667785644531,327.0118103027344,488.10931396484375,193.3795623779297,311.371337890625,190.11141967773438,287.0928649902344,167.28443908691406,556.0733032226562,496.3665466308594,245.9532928466797,230.9825439453125,451.24114990234375,315.63507080078125,195.65426635742188,312.34613037109375,512.7216186523438,487.33135986328125,329.55712890625,291.5417785644531,465.3456115722656,390.41455078125,248.45846557617188,595.3812255859375,172.57211303710938,487.0552978515625,444.20703125,82.16466522216797,352.6001892089844,232.61041259765625,207.5908966064453,395.5469970703125,802.5413208007812,230.926513671875,184.5300750732422,153.26763916015625,569.7832641601562
1958-1959,716.2459106445312,418.15618896484375,312.9581604003906,316.589111328125,395.9332275390625,145.31582641601562,227.87840270996094,102.08425903320312,265.5577697753906,409.78302001953125,90.94483184814453,203.76651000976562,281.1014709472656,195.31044006347656,419.409912109375,269.2945251464844,148.87001037597656,361.0771484375,174.28436279296875,115.57695770263672,663.9203491210938,229.7890167236328,441.1703796386719,307.089111328125,387.1370544433594,151.43487548828125,130.37554931640625,646.8206176757812,170.17529296875,137.23388671875,156.59190368652344,167.42613220214844,186.5332794189453,196.3256072998047,271.14947509765625,373.0988464355469,224.9785919189453,240.61541748046875,453.9551086425781,431.8874206542969
1959-1960,374.3211975097656,314.93450927734375,234.93505859375,224.62843322753906,454.1745910644531,246.17428588867188,121.73072814941406,235.14935302734375,470.8760986328125,324.9580383300781,370.602294921875,122.83708190917969,205.83250427246094,345.89544677734375,553.0393676757812,227.7401885986328,709.8739013671875,159.40020751953125,191.57073974609375,99.48866271972656,377.09161376953125,423.9852600097656,268.0369873046875,180.3973388671875,372.5354309082031,252.84280395507812,214.19216918945312,376.46343994140625,229.46188354492188,595.2877197265625,174.21580505371094,173.27398681640625,642.279052734375,478.2212829589844,285.5097351074219,199.2691192626953,813.3602905273438,634.6295776367188,430.81884765625,622.1351928710938
1960-1961,93.67412567138672,178.18858337402344,432.1300964355469,327.4343566894531,357.81866455078125,718.5939331054688,132.25814819335938,118.54329681396484,253.78648376464844,373.14447021484375,275.5386962890625,129.51336669921875,268.9704895019531,468.42291259765625,277.3737487792969,364.70465087890625,640.2266845703125,219.47872924804688,174.0055389404297,114.94139862060547,74.5452880859375,390.3915710449219,107.82585144042969,557.1072387695312,917.1854248046875,346.850341796875,151.96739196777344,694.8268432617188,362.38720703125,417.5314636230469,183.68946838378906,175.9337158203125,466.6788024902344,253.71449279785156,227.96734619140625,189.05567932128906,923.4120483398438,618.1459350585938,199.09201049804688,186.698974609375
1961-1962,350.3458251953125,117.77127075195312,345.98529052734375,157.85202026367188,123.05506134033203,187.73631286621094,321.6919250488281,462.3293762207031,226.35736083984375,326.5018310546875,313.0265808105469,253.22361755371094,314.3107604980469,357.8500671386719,91.94648742675781,227.20916748046875,155.72586059570312,209.0765380859375,356.3923034667969,530.3094482421875,357.05169677734375,212.3370819091797,144.67074584960938,163.0013427734375,65.85256958007812,194.6151123046875,279.1494445800781,146.5568389892578,203.16806030273438,54.93879699707031,343.7635803222656,92.85013580322266,130.68057250976562,66.97537231445312,615.1993408203125,186.56985473632812,282.3934326171875,320.5582275390625,249.702880859375,198.60662841796875
1962-1963,655.3994140625,95.25732421875,404.688232421875,190.31581115722656,213.48056030273438,374.27886962890625,218.85079956054688,535.2840576171875,316.08721923828125,524.0964965820312,122.66596221923828,222.41517639160156,290.6932373046875,287.7943115234375,280.9263610839844,588.78955078125,71.10517883300781,418.6658020019531,625.7196655273438,998.2393188476562,524.05615234375,321.08843994140625,429.65692138671875,103.23433685302734,130.51393127441406,101.9642333984375,130.09671020507812,355.5735778808594,219.5183563232422,101.16449737548828,367.49774169921875,363.02874755859375,218.50692749023438,416.2802429199219,437.0806579589844,308.8674621582031,135.3427734375,658.46533203125,395.0963134765625,453.58856201171875
