,Perc value hist eoc,Num hist eoc exceedances,Num PIC exceedances
154,134.72888596768905,72.0,310.0
155,125.89485439680226,72.0,292.0
156,118.19445355497533,72.0,284.0
157,117.12249643060865,72.0,271.0
158,117.2585808612816,72.0,318.0
159,111.78152815269507,72.0,388.0
160,106.0155137173561,72.0,354.0
161,102.50250390564548,72.0,299.0
162,95.7169971477376,72.0,280.0
163,92.48800153779678,72.0,236.0
164,90.31533056663874,72.0,227.0
165,88.29365670391029,72.0,253.0
166,90.68725451420784,72.0,214.0
167,92.4894721302774,72.0,204.0
168,109.8787957163836,72.0,161.0
169,106.12831604458748,72.0,141.0
170,90.99116065021032,72.0,152.0
171,82.00268436305716,72.0,133.0
172,91.72591155951488,72.0,134.0
173,131.74557428628285,72.0,143.0
174,95.32492583309619,72.0,126.0
175,145.23077060125186,72.0,182.0
