,2050-2080,2050-2080,2050-2080
0,1.4428395061728398,54.0,52.0
1,1.3433333333333335,58.0,52.0
2,1.0391666666666668,62.0,43.0
3,1.2537074829931971,49.0,41.0
4,1.2586000000000002,50.0,42.0
5,1.2697740112994347,59.0,50.0
6,1.395,58.0,54.0
7,1.322058823529412,51.0,45.0
8,1.0821296296296297,54.0,39.0
9,1.026635802469136,54.0,37.0
10,1.1040350877192984,57.0,42.0
11,1.3205649717514125,59.0,52.0
12,1.3873456790123455,54.0,50.0
13,0.9988888888888889,57.0,38.0
14,0.7945707070707071,66.0,35.0
15,0.7959895833333333,64.0,34.0
16,0.8842622950819672,61.0,36.0
17,1.0920056497175141,59.0,43.0
18,1.2808333333333335,62.0,53.0
19,1.3775000000000002,62.0,57.0
20,1.0738055555555557,60.0,43.0
21,1.116939393939394,55.0,41.0
22,1.0850000000000002,58.0,42.0
23,0.998888888888889,60.0,40.0
24,0.945102564102564,65.0,41.0
25,1.4677551020408162,49.0,48.0
26,1.4118910256410255,52.0,49.0
27,1.304104938271605,54.0,47.0
28,1.4046874999999999,48.0,45.0
29,1.192551020408163,49.0,39.0
30,1.3318518518518518,54.0,48.0
31,1.4166060606060609,55.0,52.0
32,1.3070567375886524,47.0,41.0
33,1.3028985507246376,46.0,40.0
34,1.0097463768115942,46.0,31.0
35,1.0896969696969698,55.0,40.0
36,1.257529761904762,56.0,47.0
37,1.3175000000000001,58.0,51.0
38,1.383076923076923,52.0,48.0
39,1.2208641975308643,54.0,44.0
40,0.9275396825396824,63.0,39.0
41,0.899,60.0,36.0
42,1.1986666666666668,50.0,40.0
43,1.0633333333333335,62.0,44.0
44,1.1772619047619048,56.0,44.0
45,1.2486111111111111,54.0,45.0
46,1.1772619047619048,56.0,44.0
47,0.9899702380952382,56.0,37.0
48,0.8498009950248757,67.0,38.0
49,0.8783333333333333,58.0,34.0
50,1.4983333333333333,50.0,50.0
51,1.5607638888888884,48.0,50.0
52,1.498333333333333,49.0,49.0
53,1.6544097222222223,48.0,53.0
54,1.4983333333333333,47.0,47.0
55,1.4359027777777775,48.0,46.0
56,1.4359027777777775,48.0,46.0
57,1.5680232558139533,43.0,45.0
58,1.4983333333333335,40.0,40.0
59,1.4317407407407405,45.0,43.0
60,1.2377536231884059,46.0,38.0
61,1.1505059523809524,56.0,43.0
62,1.1237500000000002,56.0,42.0
63,1.3542628205128207,52.0,47.0
64,1.3760204081632652,49.0,45.0
65,1.1828947368421052,57.0,45.0
66,1.2885666666666669,50.0,43.0
67,1.4026950354609926,47.0,44.0
68,1.1625,58.0,45.0
69,1.4417924528301889,53.0,51.0
70,1.2880409356725144,57.0,49.0
71,1.1303216374269005,57.0,43.0
72,1.0150000000000001,62.0,42.0
73,0.7945707070707071,66.0,35.0
74,1.0079696969696972,55.0,37.0
75,1.2842857142857145,56.0,48.0
76,1.5607638888888884,48.0,50.0
77,1.563478260869565,46.0,48.0
78,1.4065986394557821,49.0,46.0
79,1.5919791666666665,48.0,51.0
80,1.7123809523809521,42.0,48.0
81,1.276358024691358,54.0,46.0
82,1.5900680272108845,49.0,52.0
83,1.6685984848484845,44.0,49.0
84,1.4286434108527128,43.0,41.0
85,1.365148148148148,45.0,41.0
86,1.4317407407407405,45.0,43.0
87,1.2586000000000002,50.0,42.0
88,1.3784666666666667,50.0,46.0
89,1.4683666666666666,50.0,49.0
90,1.1931172839506174,54.0,43.0
91,1.3931871345029239,57.0,53.0
92,1.6648148148148143,45.0,50.0
93,1.5283,50.0,51.0
94,1.6818027210884352,49.0,55.0
95,1.3485,50.0,45.0
96,1.1653703703703706,54.0,42.0
97,1.1303216374269005,57.0,43.0
98,0.8626767676767678,66.0,38.0
99,0.8458333333333333,62.0,35.0
100,1.2842857142857145,56.0,48.0
101,1.3287106918238996,53.0,47.0
102,1.7979999999999998,45.0,54.0
103,1.8194047619047617,42.0,51.0
104,1.3595987654320987,54.0,49.0
105,1.557091503267974,51.0,53.0
106,1.383076923076923,52.0,48.0
107,1.8808865248226947,47.0,59.0
108,2.1761507936507933,42.0,61.0
109,1.7541463414634144,41.0,48.0
110,1.7906910569105687,41.0,49.0
111,1.4331884057971012,46.0,44.0
112,1.6206462585034014,49.0,53.0
113,1.5864705882352943,51.0,54.0
114,1.4208333333333334,58.0,55.0
115,1.1566081871345029,57.0,44.0
116,1.3873456790123455,54.0,50.0
117,1.5255757575757578,55.0,56.0
118,1.685625,48.0,54.0
119,1.9861627906976742,43.0,57.0
120,1.7906910569105687,41.0,49.0
121,1.272169811320755,53.0,45.0
122,0.7991111111111112,60.0,32.0
123,0.7860109289617486,61.0,32.0
124,0.8888418079096044,59.0,35.0
125,1.2880409356725144,57.0,49.0
126,1.4695192307692309,52.0,51.0
127,1.6481666666666666,50.0,55.0
128,1.6577304964539008,47.0,52.0
129,1.4065986394557821,49.0,46.0
130,1.385251572327044,53.0,49.0
131,1.4983333333333337,52.0,52.0
132,1.7979999999999998,45.0,54.0
