,2005-2035,2005-2035,2005-2035
0,0.8601543209876544,54.0,31.0
1,0.9041666666666667,58.0,35.0
2,0.9183333333333334,62.0,38.0
3,1.3148639455782312,49.0,43.0
4,1.1687,50.0,39.0
5,1.244378531073446,59.0,49.0
6,1.1883333333333332,58.0,46.0
7,1.1751633986928105,51.0,40.0
8,1.1098765432098767,54.0,40.0
9,1.276358024691358,54.0,46.0
10,1.261754385964912,57.0,48.0
11,1.015819209039548,59.0,40.0
12,1.304104938271605,54.0,47.0
13,1.3931871345029239,57.0,53.0
14,1.2032070707070708,66.0,53.0
15,1.193984375,64.0,51.0
16,1.3263934426229507,61.0,54.0
17,1.2697740112994347,59.0,50.0
18,1.3050000000000002,62.0,54.0
19,1.4016666666666666,62.0,58.0
20,1.1736944444444446,60.0,47.0
21,1.3348787878787878,55.0,49.0
22,1.1625,58.0,45.0
23,1.1487222222222222,60.0,46.0
24,0.9681538461538463,65.0,42.0
25,0.9479251700680271,49.0,31.0
26,0.9220512820512822,52.0,32.0
27,0.943395061728395,54.0,34.0
28,1.3110416666666667,48.0,42.0
29,1.2231292517006802,49.0,40.0
30,1.2486111111111111,54.0,45.0
31,1.2531515151515151,55.0,46.0
32,1.4983333333333333,47.0,47.0
33,1.3680434782608697,46.0,42.0
34,1.498333333333333,46.0,46.0
35,1.1986666666666668,55.0,44.0
36,1.3377976190476188,56.0,50.0
37,1.1883333333333332,58.0,46.0
38,1.325448717948718,52.0,46.0
39,1.3595987654320987,54.0,49.0
40,1.1891534391534389,63.0,50.0
41,1.2735833333333335,60.0,51.0
42,1.6481666666666666,50.0,55.0
43,1.2325000000000002,62.0,51.0
44,1.3377976190476188,56.0,50.0
45,1.3595987654320987,54.0,49.0
46,1.1772619047619048,56.0,44.0
47,1.1237500000000002,56.0,42.0
48,0.9168905472636816,67.0,41.0
49,1.0850000000000002,58.0,42.0
50,1.0488333333333333,50.0,35.0
51,0.967673611111111,48.0,31.0
52,1.039659863945578,49.0,34.0
53,1.1861805555555556,48.0,38.0
54,1.275177304964539,47.0,40.0
55,1.5295486111111107,48.0,49.0
56,1.373472222222222,48.0,44.0
57,1.6377131782945735,43.0,47.0
58,1.4983333333333335,40.0,40.0
59,1.365148148148148,45.0,41.0
60,1.563478260869565,46.0,48.0
61,1.2307738095238094,56.0,46.0
62,1.257529761904762,56.0,47.0
63,1.5559615384615386,52.0,54.0
64,1.6512244897959183,49.0,54.0
65,1.5246198830409354,57.0,58.0
66,1.558266666666667,50.0,52.0
67,1.4664539007092197,47.0,46.0
68,1.3175000000000001,58.0,51.0
69,1.5266037735849058,53.0,54.0
70,1.3931871345029239,57.0,53.0
71,1.261754385964912,57.0,48.0
72,0.9666666666666668,62.0,40.0
73,0.9080808080808082,66.0,40.0
74,1.1441818181818184,55.0,42.0
75,1.0702380952380954,56.0,40.0
76,1.2486111111111111,48.0,40.0
77,1.2377536231884059,46.0,38.0
78,1.345442176870748,49.0,44.0
79,1.4046874999999999,48.0,45.0
80,1.7480555555555553,42.0,49.0
81,1.1376234567901236,54.0,41.0
82,1.1313945578231293,49.0,37.0
83,1.3280681818181816,44.0,39.0
84,1.4634883720930232,43.0,42.0
85,1.4317407407407405,45.0,43.0
86,1.4317407407407405,45.0,43.0
87,1.5882333333333336,50.0,53.0
88,1.6781333333333335,50.0,56.0
89,1.6481666666666666,50.0,55.0
90,1.4428395061728398,54.0,52.0
91,1.3406140350877191,57.0,51.0
92,1.7979999999999998,45.0,54.0
93,1.4683666666666666,50.0,49.0
94,1.5900680272108845,49.0,52.0
95,1.7680333333333331,50.0,59.0
96,1.637067901234568,54.0,59.0
97,1.3143274853801166,57.0,50.0
98,0.8399747474747475,66.0,37.0
99,1.0391666666666668,62.0,43.0
100,0.8829464285714286,56.0,33.0
101,1.0460062893081763,53.0,37.0
102,1.4317407407407405,45.0,43.0
103,1.46265873015873,42.0,41.0
104,1.276358024691358,54.0,46.0
105,1.351437908496732,51.0,46.0
106,1.2966346153846156,52.0,45.0
107,1.1157801418439715,47.0,35.0
108,1.248611111111111,42.0,35.0
109,1.3156097560975608,41.0,36.0
110,1.71760162601626,41.0,47.0
111,1.4657608695652171,46.0,45.0
112,1.498333333333333,49.0,49.0
113,1.7039869281045752,51.0,58.0
114,1.4466666666666668,58.0,56.0
115,1.4457602339181284,57.0,55.0
116,1.5815740740740742,54.0,57.0
117,1.5255757575757578,55.0,56.0
118,1.5607638888888884,48.0,50.0
119,1.7770930232558138,43.0,51.0
120,1.9734146341463412,41.0,54.0
121,1.639685534591195,53.0,58.0
122,1.3485,60.0,54.0
123,1.0070765027322404,61.0,41.0
124,1.2189830508474575,59.0,48.0
125,0.8937426900584794,57.0,34.0
126,1.0373076923076923,52.0,36.0
127,1.1687,50.0,39.0
128,1.1157801418439715,47.0,35.0
129,1.1313945578231293,49.0,37.0
130,1.272169811320755,53.0,45.0
131,1.2390064102564105,52.0,43.0
132,1.4317407407407405,45.0,43.0
133,1.4286434108527128,43.0,41.0
134,1.4302272727272727,44.0,42.0
135,1.259962121212121,44.0,37.0
136,1.498333333333333,44.0,44.0
137,1.5900680272108845,49.0,52.0
138,1.4395751633986928,51.0,49.0
139,1.223638888888889,60.0,49.0
140,1.443848484848485,55.0,53.0
141,1.7380666666666666,50.0,58.0
142,1.4983333333333333,55.0,55.0
143,1.4150925925925928,54.0,51.0
144,1.8346938775510202,49.0,60.0
145,1.8892028985507243,46.0,58.0
146,1.5277124183006539,51.0,52.0
147,1.1841666666666666,62.0,49.0
148,1.3967514124293783,59.0,55.0
149,1.1116666666666666,62.0,46.0
150,1.1387333333333336,50.0,38.0
151,1.11640522875817,51.0,38.0
152,1.2537074829931971,49.0,41.0
153,1.0373076923076923,52.0,36.0
154,1.0788,50.0,36.0
155,1.1008163265306121,49.0,36.0
156,1.275177304964539,47.0,40.0
157,1.267820512820513,52.0,44.0
158,1.0788,50.0,36.0
159,1.1400362318840578,46.0,35.0
160,1.0423188405797101,46.0,32.0
161,1.039659863945578,49.0,34.0
162,1.0373076923076923,52.0,36.0
163,1.1751633986928105,51.0,40.0
164,1.3873456790123455,54.0,50.0
165,1.4983333333333335,53.0,53.0
166,1.5271474358974362,52.0,53.0
167,1.6135897435897437,52.0,56.0
168,1.4700628930817612,53.0,52.0
169,1.443848484848485,55.0,53.0
170,1.5559615384615386,52.0,54.0
171,1.2566666666666668,62.0,52.0
172,1.448388888888889,60.0,58.0
173,1.6424038461538462,52.0,57.0
174,1.3775000000000002,62.0,57.0
175,1.070238095238095,49.0,35.0
176,1.1931172839506174,54.0,43.0
177,1.3569811320754719,53.0,48.0
178,1.3873456790123455,54.0,50.0
179,1.2231292517006802,49.0,40.0
180,1.2486111111111111,48.0,40.0
181,1.1400362318840578,46.0,35.0
182,1.0949358974358976,52.0,38.0
183,0.9807272727272728,55.0,36.0
184,1.1387333333333336,50.0,38.0
185,1.1387333333333336,50.0,38.0
186,1.0520212765957446,47.0,33.0
187,0.9245035460992906,47.0,29.0
188,1.0925347222222221,48.0,35.0
189,1.4101960784313727,51.0,48.0
190,1.4428395061728398,54.0,52.0
191,1.395,58.0,54.0
192,1.3691666666666669,58.0,53.0
193,1.257529761904762,56.0,47.0
194,1.16819209039548,59.0,46.0
195,1.4084333333333334,50.0,47.0
196,1.6158496732026144,51.0,55.0
197,1.4258333333333333,62.0,59.0
198,1.5241666666666667,58.0,59.0
199,1.4500000000000002,62.0,60.0
200,1.12375,52.0,39.0
201,1.3808169934640524,51.0,47.0
202,1.3595987654320987,54.0,49.0
203,1.261754385964912,57.0,48.0
204,1.272169811320755,53.0,45.0
205,1.1653703703703706,54.0,42.0
206,1.0839007092198578,47.0,34.0
207,1.1653703703703702,45.0,35.0
208,1.1387333333333336,50.0,38.0
209,1.0742767295597486,53.0,38.0
210,0.9463157894736841,57.0,36.0
211,1.0742767295597486,53.0,38.0
212,0.9899702380952382,56.0,37.0
213,1.026635802469136,54.0,37.0
214,1.1376234567901236,54.0,41.0
215,1.498333333333333,48.0,48.0
216,1.2531515151515151,55.0,46.0
217,1.1487222222222222,60.0,46.0
218,1.1705729166666665,64.0,50.0
219,1.1040350877192984,57.0,42.0
220,1.2531515151515151,55.0,46.0
221,1.7480555555555555,48.0,56.0
222,1.6231944444444446,48.0,52.0
223,1.4448214285714287,56.0,54.0
224,1.596584699453552,61.0,65.0
225,1.0591666666666666,58.0,41.0
226,1.0412146892655365,59.0,41.0
227,1.1303216374269005,57.0,43.0
228,1.3433333333333335,58.0,52.0
229,1.1828947368421052,57.0,45.0
230,1.1108333333333333,58.0,43.0
231,1.1457843137254902,51.0,39.0
232,1.0488333333333333,50.0,35.0
233,0.9463157894736841,57.0,36.0
234,0.9739166666666668,60.0,39.0
235,0.9807272727272728,55.0,36.0
236,1.0514619883040934,57.0,40.0
237,0.9899702380952382,56.0,37.0
238,1.1525641025641027,52.0,40.0
239,1.0969940476190476,56.0,41.0
240,1.0777485380116958,57.0,41.0
241,1.225909090909091,55.0,45.0
242,1.3377976190476188,56.0,50.0
243,1.2527049180327867,61.0,51.0
244,1.0562021857923496,61.0,43.0
245,1.0896969696969698,55.0,40.0
246,1.272169811320755,53.0,45.0
247,1.557091503267974,51.0,53.0
248,1.4417924528301889,53.0,51.0
249,1.4457602339181284,57.0,55.0
250,0.945102564102564,65.0,41.0
251,0.8561904761904762,63.0,36.0
252,0.9739166666666668,60.0,39.0
253,1.0738055555555557,60.0,43.0
254,1.23546783625731,57.0,47.0
255,1.1736944444444446,60.0,47.0
256,1.1566081871345029,57.0,44.0
257,1.1590880503144654,53.0,41.0
258,0.9726023391812865,57.0,37.0
259,1.0226719576719576,63.0,43.0
260,1.0167261904761906,56.0,38.0
261,0.9988888888888889,57.0,38.0
262,1.023861111111111,60.0,41.0
263,1.1040350877192984,57.0,42.0
264,1.225909090909091,55.0,45.0
265,0.998888888888889,60.0,40.0
266,1.0150000000000001,62.0,42.0
267,1.4194736842105262,57.0,54.0
268,1.1471614583333334,64.0,49.0
269,0.9598697916666666,64.0,41.0
270,0.998888888888889,60.0,40.0
271,1.551845238095238,56.0,58.0
272,1.5241666666666667,58.0,59.0
273,1.3110416666666667,56.0,49.0
274,1.403201058201058,63.0,59.0
275,0.8441314553990611,71.0,40.0
276,1.0063432835820896,67.0,45.0
277,0.759718309859155,71.0,36.0
278,0.9088251366120218,61.0,37.0
279,0.8626767676767678,66.0,38.0
280,0.8626767676767678,66.0,38.0
281,0.9534848484848487,66.0,42.0
282,1.0066927083333335,64.0,43.0
283,0.8324074074074073,63.0,35.0
284,0.998888888888889,60.0,40.0
285,1.031639344262295,61.0,42.0
286,1.0543827160493828,54.0,38.0
287,1.031639344262295,61.0,42.0
288,1.1298907103825135,61.0,46.0
289,1.228142076502732,61.0,50.0
290,1.0769270833333333,64.0,46.0
291,0.9846190476190475,70.0,46.0
292,1.2808333333333335,62.0,53.0
293,1.0150000000000001,62.0,42.0
294,1.1714242424242425,55.0,43.0
295,1.1487222222222222,60.0,46.0
296,1.2951694915254237,59.0,51.0
297,1.6034795321637425,57.0,61.0
298,1.3235277777777779,60.0,53.0
299,1.3931871345029239,57.0,53.0
300,0.7588961038961038,77.0,39.0
301,0.8990000000000001,75.0,45.0
302,0.8280263157894738,76.0,42.0
303,0.8863380281690143,71.0,42.0
304,0.9183333333333334,62.0,38.0
305,0.8458333333333333,62.0,35.0
306,0.945102564102564,65.0,41.0
307,0.9220512820512821,65.0,40.0
308,0.7907870370370371,72.0,38.0
309,0.8468840579710145,69.0,39.0
310,0.8596994535519125,61.0,35.0
311,1.023861111111111,60.0,41.0
312,1.1772619047619048,56.0,44.0
313,1.2141666666666668,58.0,47.0
314,1.1891534391534389,63.0,50.0
315,1.0356127450980392,68.0,47.0
316,0.9589333333333335,75.0,48.0
317,0.9918544600938969,71.0,47.0
318,1.1986666666666668,60.0,48.0
319,1.1174011299435027,59.0,44.0
320,1.1525641025641027,52.0,40.0
321,1.2083333333333333,62.0,50.0
322,1.3794179894179892,63.0,58.0
323,1.4733611111111111,60.0,59.0
324,1.5255757575757578,55.0,56.0
325,0.9189777777777779,75.0,46.0
326,0.8155485232067511,79.0,43.0
327,0.9918544600938969,71.0,47.0
328,0.808311403508772,76.0,41.0
329,0.7919761904761905,70.0,37.0
330,0.8115972222222223,72.0,39.0
331,0.7712009803921568,68.0,35.0
332,0.875948717948718,65.0,38.0
333,0.8721641791044776,67.0,39.0
334,0.7603482587064676,67.0,34.0
335,0.8662239583333334,64.0,37.0
336,0.9988888888888889,66.0,44.0
337,1.015819209039548,59.0,40.0
338,1.0215909090909092,66.0,45.0
339,1.0528828828828831,74.0,52.0
340,1.2873004694835681,71.0,61.0
341,1.005730593607306,73.0,49.0
342,0.9646803652968039,73.0,47.0
343,1.193984375,64.0,51.0
344,1.3713559322033897,59.0,54.0
345,1.0633333333333335,62.0,44.0
346,0.9392537313432837,67.0,42.0
347,1.1705729166666665,64.0,50.0
348,1.3734722222222222,60.0,55.0
349,1.2808333333333335,62.0,53.0
350,0.8053541666666667,80.0,43.0
351,0.7978138528138528,77.0,41.0
352,0.903406862745098,68.0,41.0
353,0.7491666666666665,70.0,35.0
354,0.8903140096618357,69.0,41.0
355,0.808311403508772,76.0,41.0
356,0.9254411764705883,68.0,42.0
357,0.8721641791044776,67.0,39.0
358,0.8133809523809524,70.0,38.0
359,0.8620547945205482,73.0,42.0
360,0.8561904761904762,70.0,40.0
361,0.9646803652968039,73.0,47.0
362,1.070238095238095,70.0,50.0
363,1.0551643192488263,71.0,50.0
364,1.109155844155844,77.0,57.0
365,1.3913095238095239,70.0,65.0
366,1.2109817351598173,73.0,59.0
367,1.1508937198067635,69.0,53.0
368,1.4983333333333333,55.0,55.0
369,1.447542372881356,59.0,57.0
370,0.9780787037037039,72.0,47.0
371,1.0973708920187795,71.0,52.0
372,1.0123873873873872,74.0,50.0
373,1.1445601851851852,72.0,55.0
374,1.1587111111111112,75.0,58.0
375,0.9988888888888889,72.0,48.0
376,0.839066666666667,75.0,42.0
377,0.9780787037037039,72.0,47.0
378,1.1544535519125683,61.0,47.0
379,0.903406862745098,68.0,41.0
380,0.8561904761904762,77.0,44.0
381,0.8561904761904762,70.0,40.0
382,0.9534848484848487,66.0,42.0
383,0.9168905472636816,67.0,41.0
384,0.9780787037037039,72.0,47.0
385,0.9028418803418805,78.0,47.0
386,0.9026104417670681,83.0,50.0
387,0.8802708333333334,80.0,47.0
388,1.0528828828828831,74.0,52.0
389,1.1946171171171172,74.0,59.0
390,1.0326351351351353,74.0,51.0
391,1.2239906103286384,71.0,58.0
392,1.12375,64.0,48.0
393,1.3263934426229507,61.0,54.0
394,1.3167171717171717,66.0,58.0
395,1.0262557077625571,73.0,50.0
396,0.8836324786324786,78.0,46.0
397,0.9921396396396396,74.0,49.0
398,1.278577777777778,75.0,64.0
399,0.9748192771084337,83.0,54.0
400,0.9589333333333335,75.0,48.0
401,0.7885964912280703,76.0,40.0
402,0.9707511737089202,71.0,46.0
