,1959-1989,1959-1989,1959-1989
0,0.943395061728395,54.0,34.0
1,1.0850000000000002,58.0,42.0
2,0.8941666666666668,62.0,37.0
3,0.9173469387755101,49.0,30.0
4,1.1687,50.0,39.0
5,0.9904237288135592,59.0,39.0
6,0.775,58.0,30.0
7,1.0870261437908497,51.0,37.0
8,0.9156481481481482,54.0,33.0
9,1.0821296296296297,54.0,39.0
10,0.9200292397660818,57.0,35.0
11,0.9396327683615819,59.0,37.0
12,0.8601543209876544,54.0,31.0
13,0.9200292397660818,57.0,35.0
14,0.8626767676767678,66.0,38.0
15,0.7491666666666668,64.0,32.0
16,0.8596994535519125,61.0,35.0
17,1.0920056497175141,59.0,43.0
18,1.3533333333333335,62.0,56.0
19,1.2566666666666668,62.0,52.0
20,1.448388888888889,60.0,58.0
21,1.5800606060606062,55.0,58.0
22,1.4208333333333334,58.0,55.0
23,1.298555555555556,60.0,52.0
24,1.0834102564102563,65.0,47.0
25,1.0090816326530612,49.0,33.0
26,0.9796794871794872,52.0,34.0
27,1.1098765432098767,54.0,40.0
28,1.2486111111111111,48.0,40.0
29,1.1619727891156462,49.0,38.0
30,0.9988888888888889,54.0,36.0
31,0.8445151515151517,55.0,31.0
32,1.1795390070921985,47.0,37.0
33,1.2377536231884059,46.0,38.0
34,1.3028985507246376,46.0,40.0
35,1.0352121212121215,55.0,38.0
36,0.9364583333333334,56.0,35.0
37,0.8525,58.0,33.0
38,0.9220512820512822,52.0,32.0
39,0.8879012345679014,54.0,32.0
40,0.6659259259259259,63.0,28.0
41,0.6243055555555556,60.0,25.0
42,1.1087666666666667,50.0,37.0
43,1.0875000000000001,62.0,45.0
44,1.3645535714285715,56.0,51.0
45,1.5260802469135804,54.0,55.0
46,1.4983333333333335,56.0,56.0
47,1.3377976190476188,56.0,50.0
48,1.0510696517412936,67.0,47.0
49,1.0850000000000002,58.0,42.0
50,0.9889000000000001,50.0,33.0
51,1.2173958333333332,48.0,39.0
52,1.192551020408163,49.0,39.0
53,1.1237499999999998,48.0,36.0
54,1.2432978723404253,47.0,39.0
55,1.1861805555555556,48.0,38.0
56,1.2486111111111111,48.0,40.0
57,1.2195736434108524,43.0,35.0
58,1.2361250000000001,40.0,33.0
59,1.2652592592592593,45.0,38.0
60,1.2377536231884059,46.0,38.0
61,0.9097023809523809,56.0,34.0
62,0.775922619047619,56.0,29.0
63,0.8356089743589744,52.0,29.0
64,0.8867687074829931,49.0,29.0
65,0.7097368421052631,57.0,27.0
66,0.6592666666666667,50.0,22.0
67,0.9882624113475177,47.0,31.0
68,0.93,58.0,36.0
69,1.2438993710691824,53.0,44.0
70,1.3406140350877191,57.0,51.0
71,1.4194736842105262,57.0,54.0
72,1.2325000000000002,62.0,51.0
73,0.885378787878788,66.0,39.0
74,1.225909090909091,55.0,45.0
75,0.9364583333333334,56.0,35.0
76,1.1237499999999998,48.0,36.0
77,1.2703260869565216,46.0,39.0
78,1.1008163265306121,49.0,36.0
79,0.9988888888888889,48.0,32.0
80,1.248611111111111,42.0,35.0
81,0.9156481481481482,54.0,33.0
82,0.9785034013605443,49.0,32.0
83,1.0896969696969696,44.0,32.0
84,1.1847286821705423,43.0,34.0
85,1.365148148148148,45.0,41.0
86,1.1320740740740738,45.0,34.0
87,0.9289666666666668,50.0,31.0
88,0.8390666666666667,50.0,28.0
89,0.8390666666666667,50.0,28.0
90,0.8601543209876544,54.0,31.0
91,0.7885964912280701,57.0,30.0
92,1.0654814814814815,45.0,32.0
93,0.9289666666666668,50.0,31.0
94,1.1619727891156462,49.0,38.0
95,1.3784666666666667,50.0,46.0
96,1.5260802469135804,54.0,55.0
97,1.3931871345029239,57.0,53.0
98,0.885378787878788,66.0,39.0
99,0.9425,62.0,39.0
100,0.8561904761904764,56.0,32.0
101,0.7915723270440252,53.0,28.0
102,1.1653703703703702,45.0,35.0
103,1.2129365079365078,42.0,34.0
104,0.8879012345679014,54.0,32.0
105,0.7932352941176471,51.0,27.0
106,0.9508653846153847,52.0,33.0
107,1.0520212765957446,47.0,33.0
108,1.0345634920634919,42.0,29.0
109,1.0597967479674795,41.0,29.0
110,1.2790650406504063,41.0,35.0
111,1.1074637681159418,46.0,34.0
112,1.039659863945578,49.0,34.0
113,0.8226143790849674,51.0,28.0
114,0.7491666666666666,58.0,29.0
115,0.7885964912280701,57.0,30.0
116,0.9156481481481482,54.0,33.0
117,0.9262424242424242,55.0,34.0
118,0.8740277777777777,48.0,28.0
119,1.1847286821705423,43.0,34.0
120,1.38869918699187,41.0,38.0
121,1.554874213836478,53.0,55.0
122,1.2486111111111111,60.0,50.0
123,1.105327868852459,61.0,45.0
124,1.1427966101694915,59.0,45.0
125,0.9200292397660818,57.0,35.0
126,0.864423076923077,52.0,30.0
