,2053-2083,2053-2083,2053-2083
0,1.4983333333333335,54.0,54.0
1,1.2658333333333334,58.0,49.0
2,0.9908333333333333,62.0,41.0
3,1.1313945578231293,49.0,37.0
4,1.1387333333333336,50.0,38.0
5,1.1174011299435027,59.0,44.0
6,1.24,58.0,48.0
7,1.2926797385620916,51.0,44.0
8,1.0543827160493828,54.0,38.0
9,1.0821296296296297,54.0,39.0
10,1.1828947368421052,57.0,45.0
11,1.3713559322033897,59.0,54.0
12,1.304104938271605,54.0,47.0
13,0.8674561403508771,57.0,33.0
14,0.7718686868686868,66.0,34.0
15,0.7491666666666668,64.0,32.0
16,0.9088251366120218,61.0,37.0
17,1.0666101694915255,59.0,42.0
18,1.2808333333333335,62.0,53.0
19,1.3775000000000002,62.0,57.0
20,1.0987777777777779,60.0,44.0
21,1.0896969696969698,55.0,40.0
22,1.0075,58.0,39.0
23,0.899,60.0,36.0
24,0.9220512820512821,65.0,40.0
25,1.4065986394557821,49.0,46.0
26,1.2966346153846156,52.0,45.0
27,1.1931172839506174,54.0,43.0
28,1.2486111111111111,48.0,40.0
29,1.070238095238095,49.0,35.0
30,1.1653703703703706,54.0,42.0
31,1.3348787878787878,55.0,49.0
32,1.2432978723404253,47.0,39.0
33,1.2703260869565216,46.0,39.0
34,1.0423188405797101,46.0,32.0
35,1.1714242424242425,55.0,43.0
36,1.2842857142857145,56.0,48.0
37,1.2916666666666665,58.0,50.0
38,1.383076923076923,52.0,48.0
39,1.1098765432098767,54.0,40.0
40,0.9275396825396824,63.0,39.0
41,0.9489444444444446,60.0,38.0
42,1.2286333333333335,50.0,41.0
43,1.1116666666666666,62.0,46.0
44,1.1505059523809524,56.0,43.0
45,1.276358024691358,54.0,46.0
46,1.1505059523809524,56.0,43.0
47,0.9364583333333334,56.0,35.0
48,0.8498009950248757,67.0,38.0
49,0.8008333333333334,58.0,31.0
50,1.4384000000000001,50.0,48.0
51,1.498333333333333,48.0,48.0
52,1.4065986394557821,49.0,46.0
53,1.5295486111111107,48.0,49.0
54,1.3070567375886524,47.0,41.0
55,1.3422569444444443,48.0,43.0
56,1.3422569444444443,48.0,43.0
57,1.6377131782945735,43.0,47.0
58,1.4983333333333335,40.0,40.0
59,1.5316296296296292,45.0,46.0
60,1.2703260869565216,46.0,39.0
61,1.0969940476190476,56.0,41.0
62,1.0969940476190476,56.0,41.0
63,1.383076923076923,52.0,48.0
64,1.345442176870748,49.0,44.0
65,1.1566081871345029,57.0,44.0
66,1.3485,50.0,45.0
67,1.4345744680851062,47.0,45.0
68,1.1883333333333332,58.0,46.0
69,1.4700628930817612,53.0,52.0
70,1.23546783625731,57.0,47.0
71,1.0514619883040934,57.0,40.0
72,0.9908333333333333,62.0,41.0
73,0.8626767676767678,66.0,38.0
74,0.899,55.0,33.0
75,1.2307738095238094,56.0,46.0
76,1.4671180555555554,48.0,47.0
77,1.563478260869565,46.0,48.0
78,1.3760204081632652,49.0,45.0
79,1.5295486111111107,48.0,49.0
80,1.5696825396825393,42.0,44.0
81,1.2486111111111111,54.0,45.0
82,1.498333333333333,49.0,49.0
83,1.7026515151515147,44.0,50.0
84,1.4634883720930232,43.0,42.0
85,1.2652592592592593,45.0,38.0
86,1.365148148148148,45.0,41.0
87,1.3185333333333333,50.0,44.0
88,1.4084333333333334,50.0,47.0
89,1.4384000000000001,50.0,48.0
90,1.1931172839506174,54.0,43.0
91,1.3406140350877191,57.0,51.0
92,1.6315185185185181,45.0,49.0
93,1.558266666666667,50.0,52.0
94,1.6512244897959183,49.0,54.0
95,1.3185333333333333,50.0,44.0
96,1.0821296296296297,54.0,39.0
97,1.0777485380116958,57.0,41.0
98,0.885378787878788,66.0,39.0
99,0.7733333333333334,62.0,32.0
100,1.2842857142857145,56.0,48.0
101,1.2438993710691824,53.0,44.0
102,1.6648148148148143,45.0,50.0
103,1.7480555555555553,42.0,49.0
104,1.3318518518518518,54.0,48.0
105,1.5277124183006539,51.0,52.0
106,1.3542628205128207,52.0,47.0
107,1.7533687943262408,47.0,55.0
108,2.2118253968253967,42.0,62.0
109,1.71760162601626,41.0,47.0
110,1.6810569105691053,41.0,46.0
111,1.3680434782608697,46.0,42.0
112,1.5594897959183671,49.0,51.0
113,1.4983333333333335,51.0,51.0
114,1.4208333333333334,58.0,55.0
115,1.23546783625731,57.0,47.0
116,1.304104938271605,54.0,47.0
117,1.4710909090909092,55.0,54.0
118,1.6231944444444446,48.0,52.0
119,1.8816279069767439,43.0,54.0
120,1.827235772357723,41.0,50.0
121,1.2156289308176103,53.0,43.0
122,0.7741388888888889,60.0,31.0
123,0.8105737704918032,61.0,33.0
124,0.8126553672316384,59.0,32.0
125,1.3143274853801166,57.0,50.0
126,1.4983333333333337,52.0,52.0
127,1.5882333333333336,50.0,53.0
128,1.56209219858156,47.0,49.0
129,1.3760204081632652,49.0,45.0
130,1.3287106918238996,53.0,47.0
131,1.4407051282051282,52.0,50.0
132,1.7979999999999998,45.0,54.0
133,2.1952325581395344,43.0,63.0
134,1.9069696969696968,44.0,56.0
135,1.9069696969696968,44.0,56.0
136,1.8729166666666663,44.0,55.0
137,1.7735374149659862,49.0,58.0
138,1.557091503267974,51.0,53.0
139,1.2735833333333335,60.0,51.0
140,1.4166060606060609,55.0,52.0
141,1.5882333333333336,50.0,53.0
142,1.443848484848485,55.0,53.0
143,1.664814814814815,54.0,60.0
144,1.9875850340136054,49.0,65.0
145,1.693768115942029,46.0,52.0
146,1.2926797385620916,51.0,44.0
147,0.8458333333333333,62.0,35.0
148,1.0412146892655365,59.0,41.0
149,0.9183333333333334,62.0,38.0
150,1.558266666666667,50.0,52.0
151,1.5864705882352943,51.0,54.0
152,1.6206462585034014,49.0,53.0
153,1.4695192307692309,52.0,51.0
154,1.3185333333333333,50.0,44.0
155,1.498333333333333,49.0,49.0
156,1.5939716312056733,47.0,50.0
157,1.728846153846154,52.0,60.0
158,1.7081000000000002,50.0,57.0
159,1.9543478260869562,46.0,60.0
160,1.8240579710144926,46.0,56.0
161,1.8958503401360542,49.0,62.0
162,1.8152884615384617,52.0,63.0
163,1.7333660130718953,51.0,59.0
164,1.8312962962962964,54.0,66.0
165,1.8658490566037738,53.0,66.0
166,1.7864743589743592,52.0,62.0
167,1.9017307692307694,52.0,66.0
168,1.724496855345912,53.0,61.0
169,1.7162727272727274,55.0,63.0
170,1.5559615384615386,52.0,54.0
171,1.2808333333333335,62.0,53.0
172,1.0987777777777779,60.0,44.0
173,1.4118910256410255,52.0,49.0
174,1.0150000000000001,62.0,42.0
175,1.4065986394557821,49.0,46.0
176,1.3318518518518518,54.0,48.0
177,1.4417924528301889,53.0,51.0
178,1.3873456790123455,54.0,50.0
179,1.3760204081632652,49.0,45.0
180,1.5919791666666665,48.0,51.0
181,1.7589130434782607,46.0,54.0
182,1.5559615384615386,52.0,54.0
183,1.4983333333333333,55.0,55.0
184,1.6481666666666666,50.0,55.0
185,1.9478333333333335,50.0,65.0
186,2.0084042553191486,47.0,63.0
187,2.0402836879432624,47.0,64.0
188,1.9977777777777779,48.0,64.0
189,1.9977777777777777,51.0,68.0
190,1.9145370370370371,54.0,69.0
191,1.705,58.0,66.0
192,1.6275000000000002,58.0,63.0
193,1.739136904761905,56.0,65.0
194,1.5491242937853105,59.0,61.0
195,1.7680333333333331,50.0,59.0
196,1.5864705882352943,51.0,54.0
197,1.2083333333333333,62.0,50.0
198,1.6016666666666668,58.0,62.0
199,1.5466666666666669,62.0,64.0
200,1.325448717948718,52.0,46.0
201,1.468954248366013,51.0,50.0
202,1.4150925925925928,54.0,51.0
203,1.3143274853801166,57.0,50.0
204,1.2438993710691824,53.0,44.0
205,1.304104938271605,54.0,47.0
206,1.7533687943262408,47.0,55.0
207,1.931185185185185,45.0,58.0
208,1.6182,50.0,54.0
209,1.4700628930817612,53.0,52.0
210,1.6034795321637425,57.0,61.0
211,1.724496855345912,53.0,61.0
212,1.5786011904761903,56.0,59.0
213,1.7480555555555557,54.0,63.0
214,1.8312962962962964,54.0,66.0
215,2.0289930555555555,48.0,65.0
216,1.798,55.0,66.0
217,1.673138888888889,60.0,67.0
218,1.615390625,64.0,69.0
219,1.6560526315789472,57.0,63.0
220,1.6617878787878788,55.0,61.0
221,1.9977777777777779,48.0,64.0
222,1.8729166666666666,48.0,60.0
223,1.551845238095238,56.0,58.0
224,1.522896174863388,61.0,62.0
225,1.3175000000000001,58.0,51.0
226,1.16819209039548,59.0,46.0
227,1.3931871345029239,57.0,53.0
228,1.4208333333333334,58.0,55.0
229,1.261754385964912,57.0,48.0
230,1.2141666666666668,58.0,47.0
231,1.5864705882352943,51.0,54.0
232,1.6481666666666666,50.0,55.0
233,1.5509064327485378,57.0,59.0
