,1935-1965,1935-1965,1935-1965
0,1.276358024691358,54.0,46.0
1,1.0850000000000002,58.0,42.0
2,0.6766666666666667,62.0,28.0
3,1.1619727891156462,49.0,38.0
4,0.9589333333333335,50.0,32.0
5,0.9142372881355931,59.0,36.0
6,0.7491666666666666,58.0,29.0
7,1.0282679738562093,51.0,35.0
8,0.8879012345679014,54.0,32.0
9,1.026635802469136,54.0,37.0
10,1.0514619883040934,57.0,40.0
11,1.0920056497175141,59.0,43.0
12,1.1931172839506174,54.0,43.0
13,0.9988888888888889,57.0,38.0
14,0.885378787878788,66.0,39.0
15,1.0301041666666666,64.0,44.0
16,1.0807650273224043,61.0,44.0
17,1.1174011299435027,59.0,44.0
18,1.2325000000000002,62.0,51.0
19,1.1358333333333335,62.0,47.0
20,1.3235277777777779,60.0,53.0
21,1.6617878787878788,55.0,61.0
22,1.395,58.0,54.0
23,1.5982222222222224,60.0,64.0
24,1.1986666666666668,65.0,52.0
25,1.2537074829931971,49.0,41.0
26,0.9508653846153847,52.0,33.0
27,1.026635802469136,54.0,37.0
28,1.1237499999999998,48.0,36.0
29,1.1008163265306121,49.0,36.0
30,0.943395061728395,54.0,34.0
31,0.899,55.0,33.0
32,1.1795390070921985,47.0,37.0
33,0.8143115942028983,46.0,25.0
34,1.0423188405797101,46.0,32.0
35,0.899,55.0,33.0
36,0.9364583333333334,56.0,35.0
37,0.9816666666666668,58.0,38.0
38,0.9796794871794872,52.0,34.0
39,0.9156481481481482,54.0,33.0
40,0.6659259259259259,63.0,28.0
41,0.67425,60.0,27.0
42,1.0188666666666666,50.0,34.0
43,0.9183333333333334,62.0,38.0
44,1.1505059523809524,56.0,43.0
45,1.4983333333333335,54.0,54.0
46,1.605357142857143,56.0,60.0
47,1.3645535714285715,56.0,51.0
48,1.3194278606965173,67.0,59.0
49,1.2141666666666668,58.0,47.0
50,1.3485,50.0,45.0
51,1.0925347222222221,48.0,35.0
52,1.1008163265306121,49.0,36.0
53,1.2173958333333332,48.0,39.0
54,1.0201418439716312,47.0,32.0
55,1.1549652777777777,48.0,37.0
56,1.2173958333333332,48.0,39.0
57,1.2544186046511627,43.0,36.0
58,1.2735833333333333,40.0,34.0
59,0.8989999999999999,45.0,27.0
60,0.8468840579710145,46.0,26.0
61,0.6688988095238094,56.0,25.0
62,0.8026785714285715,56.0,30.0
63,0.7779807692307693,52.0,27.0
64,0.8867687074829931,49.0,29.0
65,0.7360233918128655,57.0,28.0
66,0.899,50.0,30.0
67,1.147659574468085,47.0,36.0
68,1.0075,58.0,39.0
69,0.9329245283018869,53.0,33.0
70,1.3931871345029239,57.0,53.0
71,1.3931871345029239,57.0,53.0
72,1.2083333333333333,62.0,50.0
