,0,1
0,362.19780581975414,267.0
1,336.07759770406597,267.0
2,328.7620588474999,267.0
3,307.48866294811796,267.0
4,301.45855984962077,267.0
5,277.368955505002,267.0
6,239.3952049863151,267.0
7,226.1154245005535,267.0
8,222.62965418757537,267.0
9,218.04842514080894,267.0
10,209.35461942945287,267.0
11,198.52097211033106,266.0
12,212.20858013629913,266.0
13,190.43553960323334,264.0
14,190.8678695968636,267.0
15,187.56508238613605,265.0
16,172.25295561552048,266.0
17,169.23615925953442,267.0
18,176.93822676688433,255.0
19,195.5028730661959,267.0
20,195.04813149042417,267.0
21,201.57499919172375,267.0
22,212.39803753048182,266.0
23,247.56162229180336,262.0
24,317.7071359185579,267.0
25,385.85517473131017,267.0
26,362.9888750135299,267.0
27,343.08622812664254,267.0
28,325.42543954825385,267.0
29,308.8118866706721,267.0
30,293.50718893395936,267.0
31,260.49789243884226,267.0
32,239.129976550484,267.0
33,229.04397151788896,267.0
34,223.39085207234086,267.0
35,214.96289543489723,267.0
36,208.5948804411072,267.0
37,195.83223616904175,267.0
38,195.94234717452645,267.0
39,192.1810119374397,267.0
40,176.5619941075707,267.0
41,175.09776424616575,266.0
42,166.28052491298962,267.0
43,165.52262054777447,267.0
44,176.9852933643863,267.0
45,192.205423603327,267.0
46,207.3839787038149,267.0
47,215.72269757092,256.0
48,269.6193383879207,267.0
49,325.8961392162052,267.0
50,408.7277711734666,267.0
51,395.0189375478991,267.0
52,367.34670056104596,267.0
53,351.2743304753934,267.0
54,337.9163236555081,267.0
55,315.2724648417818,267.0
56,287.3877292202988,267.0
57,265.57289704888603,267.0
58,247.33784270483852,267.0
59,228.03750074788013,267.0
60,224.5157216500858,267.0
61,213.53296142203706,267.0
62,203.20371592429635,267.0
63,201.621036514225,267.0
64,185.20664238821178,267.0
65,172.79547408663254,267.0
66,165.93638308346272,266.0
67,159.14454981615557,267.0
68,156.86829147690148,267.0
69,165.5453539455961,267.0
70,187.23619110151003,267.0
71,194.5442338809371,265.0
72,217.17954963445663,265.0
73,293.2374363442715,267.0
74,370.8482157960534,266.0
75,430.51849535960196,267.0
76,413.27386230883405,267.0
77,395.118882893608,267.0
78,373.3083674579462,267.0
79,361.80885042352764,267.0
80,332.1062409741093,267.0
81,313.29641307908133,267.0
82,294.5089448204285,267.0
83,272.2349330195527,267.0
84,251.67936400743343,267.0
85,239.9822938440248,267.0
86,230.94391927211836,267.0
87,214.29098738006587,267.0
88,199.44808675346738,267.0
89,187.7417261749506,266.0
90,173.2686184547594,267.0
91,164.0410292490919,267.0
92,158.12285704002775,267.0
93,157.4521075824037,267.0
94,176.18957173155232,267.0
95,202.43196729570627,266.0
96,188.65619654438302,267.0
97,194.33784446120262,266.0
98,237.63537226139607,267.0
99,356.9256371511494,267.0
100,453.9975232311423,267.0
101,438.0663314769186,267.0
102,418.3591141271072,267.0
103,397.046584779043,267.0
104,387.65514988875515,267.0
