,0,1
0,117.4831729888916,18.0
1,104.79768798828124,18.0
2,88.91705863952636,18.0
3,77.6730802154541,18.0
4,67.00910209655761,18.0
5,57.82172897338867,18.0
6,50.11645641326904,18.0
7,42.254167060852055,18.0
8,36.58180438995362,18.0
9,30.272682037353515,18.0
10,25.91949346542358,18.0
11,21.60886001586914,18.0
12,18.508074493408206,18.0
13,15.56101445198059,18.0
14,13.183285055160521,18.0
15,11.532683210372925,18.0
16,9.866423187255858,18.0
17,9.18105625152588,18.0
18,8.20395715713501,18.0
19,8.153012399673461,18.0
20,8.234425764083863,18.0
21,9.008267860412596,18.0
22,7.642884550094604,18.0
23,11.418986597061156,18.0
24,32.11550315856934,18.0
25,124.62674446105957,18.0
26,106.32508644104003,18.0
27,97.3896893310547,18.0
28,80.53292930603027,18.0
29,69.75986755371093,18.0
30,60.553674926757814,18.0
31,50.01410705566406,18.0
32,41.66301250457764,18.0
33,38.325564002990724,18.0
34,31.62386173248291,18.0
35,26.29815782546997,18.0
36,22.108429183959963,18.0
37,19.358254146575927,18.0
38,16.2899538230896,18.0
39,14.466320333480834,18.0
40,11.927774410247801,18.0
41,10.662822942733763,18.0
42,9.779022169113158,18.0
43,8.903621768951416,18.0
44,7.803217668533325,18.0
45,8.784395999908448,18.0
46,8.396828384399413,18.0
47,8.495849933624267,18.0
48,17.101424446105955,18.0
49,52.915380783081055,18.0
50,131.6240269470215,18.0
51,118.55825988769531,18.0
52,104.77729957580566,18.0
53,89.24170227050782,18.0
54,71.64191108703614,18.0
55,62.996593666076656,18.0
56,55.645474929809566,18.0
57,45.192358779907224,18.0
58,40.2438618850708,18.0
59,33.18955085754395,18.0
60,27.766763515472412,18.0
61,24.692355346679687,18.0
62,21.199851264953615,18.0
63,17.78502462387085,18.0
64,15.298314924240112,18.0
65,12.418034210205077,18.0
66,11.299334421157836,18.0
67,10.484590406417846,18.0
68,10.10462508201599,18.0
69,9.002868537902831,18.0
70,9.621888971328735,18.0
71,9.432251243591308,18.0
72,14.209333648681639,18.0
73,31.081874828338623,18.0
74,78.47678512573242,18.0
75,147.23985961914062,18.0
76,128.4781590270996,18.0
77,113.0372624206543,18.0
78,92.57882675170897,18.0
79,81.27532958984375,18.0
80,68.6467854309082,18.0
81,58.55765636444092,18.0
82,50.940556030273434,18.0
83,42.7253454208374,18.0
84,37.29682830810547,18.0
85,32.91807167053223,18.0
86,28.45695608139038,18.0
87,23.175944175720215,18.0
88,20.05243459701538,18.0
89,16.56853281021118,18.0
90,14.176701946258545,18.0
91,12.349302701950073,18.0
92,12.121566152572631,18.0
93,11.40225972175598,18.0
94,10.408275623321533,18.0
95,9.988565311431884,18.0
96,9.631915273666381,18.0
97,10.962827758789063,18.0
98,16.25107217788696,18.0
99,54.60366119384766,18.0
100,164.04669998168947,18.0
101,148.58492858886717,18.0
102,124.12882354736328,18.0
103,107.54198753356934,18.0
104,93.78199287414552,18.0
105,79.61936782836915,18.0
106,67.64586547851563,18.0
107,59.45126598358154,18.0
108,49.22456802368164,18.0
109,42.34863098144532,18.0
110,36.76166221618652,18.0
111,31.790429725646973,18.0
112,26.652533054351807,18.0
113,23.4648579788208,18.0
114,20.400303688049316,18.0
115,16.552413482666015,18.0
116,15.14241340637207,18.0
117,14.226779890060424,18.0
118,13.405744171142578,18.0
119,12.547460927963256,18.0
120,12.893933668136597,18.0
121,9.946559562683104,18.0
122,11.626043920516969,18.0
123,20.140045700073244,18.0
124,64.12333950042725,18.0
125,189.48785430908202,18.0
