,Perc value hist eoc,Num hist eoc exceedances,Num PIC exceedances
0,113.65905410766604,12.0,20.0
1,98.39788162231443,12.0,21.0
2,84.85665802001952,12.0,19.0
3,71.88135597229004,12.0,19.0
4,63.926424713134764,12.0,19.0
5,53.24929016113282,12.0,17.0
6,45.948475723266604,12.0,21.0
7,39.9931690979004,12.0,19.0
8,35.07330268859864,12.0,20.0
9,30.601164817810062,12.0,11.0
10,24.275136489868164,12.0,16.0
11,20.74616798400879,12.0,18.0
12,16.392560405731203,12.0,21.0
13,13.825818138122557,12.0,22.0
14,11.157718334197998,12.0,29.0
15,8.93292944908142,12.0,31.0
16,7.137532796859741,12.0,29.0
17,7.0355344581604,12.0,38.0
18,6.363887510299683,12.0,39.0
19,5.680731644630432,12.0,55.0
20,5.124350185394287,12.0,64.0
21,5.427433438301087,12.0,79.0
22,4.642287707328796,12.0,67.0
23,6.6821081876754755,12.0,61.0
24,18.04541561126709,12.0,56.0
25,117.22456062316893,12.0,17.0
26,103.32342018127441,12.0,15.0
27,88.67422164916992,12.0,21.0
28,74.25663696289062,12.0,19.0
29,64.06881305694581,12.0,21.0
30,56.133312454223635,12.0,19.0
31,47.526774139404296,12.0,16.0
32,42.539820518493656,12.0,11.0
33,36.61450370788575,12.0,25.0
34,30.16717014312744,12.0,19.0
35,24.242038040161138,12.0,17.0
36,20.54655212402344,12.0,19.0
37,16.94716630935669,12.0,24.0
38,14.315574502944944,12.0,22.0
39,11.349771995544433,12.0,27.0
40,9.349967164993288,12.0,28.0
41,7.5899465370178225,12.0,27.0
42,7.017009062767029,12.0,41.0
43,6.798857822418212,12.0,44.0
44,6.107255935668945,12.0,46.0
45,6.536428217887878,12.0,55.0
46,4.882242422103881,12.0,74.0
47,4.745001811981202,12.0,77.0
48,8.483755464553832,12.0,77.0
49,26.23367282867432,12.0,84.0
50,130.28000030517575,12.0,14.0
51,112.15740882873536,12.0,17.0
52,95.60376937866211,12.0,21.0
53,79.71303825378418,12.0,19.0
54,69.63894271850585,12.0,17.0
55,57.28942264556885,12.0,17.0
56,49.588674774169924,12.0,16.0
57,41.3908285522461,12.0,15.0
58,36.86837753295899,12.0,23.0
59,31.29820644378662,12.0,18.0
60,25.16256385803223,12.0,19.0
61,21.93036869049072,12.0,25.0
62,18.081189918518067,12.0,23.0
63,14.78373471260071,12.0,25.0
64,12.198166580200196,12.0,29.0
65,10.387401323318482,12.0,21.0
66,8.71725483894348,12.0,25.0
67,7.761319265365601,12.0,38.0
68,7.278020071983336,12.0,50.0
69,6.348428010940552,12.0,56.0
70,5.772645459175109,12.0,62.0
71,5.0018130302429205,12.0,84.0
72,6.427087826728821,12.0,98.0
73,12.00174147605896,12.0,95.0
74,40.92613384246827,12.0,94.0
75,148.51621612548828,12.0,11.0
76,128.44949447631836,12.0,13.0
77,104.48368186950684,12.0,18.0
78,87.01557846069336,12.0,17.0
79,77.27227729797363,12.0,17.0
80,63.700130157470696,12.0,16.0
81,52.20611293792725,12.0,17.0
82,45.36007205963135,12.0,20.0
83,38.70254962921143,12.0,19.0
84,32.64297203063965,12.0,20.0
85,27.421598873138432,12.0,23.0
86,23.495528049468994,12.0,31.0
87,20.235370407104487,12.0,22.0
88,16.261704349517824,12.0,26.0
89,14.070562734603882,12.0,25.0
90,11.778113918304445,12.0,27.0
91,10.314393329620364,12.0,27.0
92,9.05266862869263,12.0,41.0
93,8.225932364463807,12.0,38.0
94,7.137654309272766,12.0,50.0
95,5.583038034439086,12.0,48.0
96,5.381960511207581,12.0,72.0
97,5.762905750274658,12.0,81.0
98,8.153374810218814,12.0,55.0
99,26.109548511505125,12.0,93.0
100,159.38877258300784,12.0,15.0
101,145.09944595336913,12.0,16.0
102,123.18829498291014,12.0,13.0
103,103.52206840515137,12.0,16.0
104,85.65135147094726,12.0,20.0
105,74.30161178588867,12.0,17.0
106,60.86449806213379,12.0,20.0
107,50.20064956665039,12.0,25.0
108,42.54342422485352,12.0,20.0
109,37.88240261077881,12.0,20.0
110,32.38422868728638,12.0,22.0
111,26.65888107299805,12.0,23.0
112,22.08434450149536,12.0,21.0
113,19.081118030548094,12.0,27.0
114,16.74555309295654,12.0,27.0
115,13.817078628540038,12.0,25.0
116,11.796304578781125,12.0,30.0
117,10.273542909622192,12.0,36.0
118,9.512975559234617,12.0,40.0
119,8.390638284683225,12.0,40.0
120,7.046310276985169,12.0,48.0
121,5.916274433135986,12.0,47.0
122,6.3559736633300785,12.0,64.0
123,8.312243108749389,12.0,65.0
124,31.833371829986575,12.0,84.0
125,179.63947204589843,12.0,21.0
126,166.69837203979492,12.0,12.0
127,141.1192189025879,12.0,12.0
128,126.65021301269532,12.0,12.0
129,102.42574447631836,12.0,17.0
130,85.52953254699707,12.0,17.0
131,76.13078605651856,12.0,17.0
132,61.44239803314209,12.0,20.0
133,51.75297832489014,12.0,18.0
134,45.21774211883545,12.0,17.0
135,39.18630779266358,12.0,15.0
136,32.186208152770995,12.0,22.0
137,27.372375392913817,12.0,22.0
138,23.747031021118165,12.0,19.0
139,19.719820613861085,12.0,25.0
140,15.95608941078186,12.0,27.0
141,14.319756507873537,12.0,27.0
142,12.623940963745117,12.0,33.0
143,11.669211254119872,12.0,31.0
144,10.775877685546876,12.0,41.0
145,7.896398148536681,12.0,43.0
146,7.598373064994812,12.0,43.0
147,8.045868692398072,12.0,60.0
148,14.454268083572389,12.0,49.0
149,31.645150203704837,12.0,71.0
150,197.34447616577145,12.0,20.0
151,186.2441307067871,12.0,12.0
152,162.83329605102537,12.0,13.0
