,2040-2070
0,1.4555494505494506
1,1.4555494505494506
2,1.4360341151385925
3,1.3785087719298246
4,1.2673387096774194
5,1.4317602040816326
6,1.4825471698113208
7,1.2502421307506053
8,1.237844611528822
9,1.086290322580645
10,1.1303864168618267
11,1.1415254237288137
12,1.1454081632653061
13,1.1319327731092437
14,1.0530916844349678
15,1.0245039682539683
16,1.0841046277665995
17,1.3363095238095237
18,1.1581349206349207
19,1.1759523809523809
20,1.1862035225048926
21,1.0204545454545455
22,1.2084886128364392
23,1.0773995535714287
24,1.1419372294372294
25,1.5772833723653394
26,1.1620082815734991
27,1.2932027649769586
28,1.4966666666666666
29,1.6307506053268765
30,1.3744897959183675
31,1.4699404761904762
32,1.4133171912832931
33,1.350375939849624
34,1.4100369458128075
35,1.1966950959488272
36,1.1454081632653061
37,1.2148268398268398
38,1.1176406926406925
39,0.9485915492957747
40,1.2135135135135136
41,1.1973333333333331
42,1.3144028103044496
43,0.9904411764705882
44,1.0184845559845561
45,1.2400952380952381
46,0.9020089285714287
47,0.9885029354207437
48,1.061186974789916
49,0.9432773109243696
50,1.2026785714285717
51,1.2549689440993792
52,1.4164880952380952
53,1.370794930875576
54,1.3568681318681317
55,1.3849025974025975
56,1.5017573696145123
57,1.5482758620689654
58,1.5259792626728113
59,1.4676755447941892
60,1.5206280788177338
61,1.2618266978922716
62,1.3630357142857141
63,1.4508503401360544
64,1.3402985074626865
65,1.1918436293436294
66,1.2960371819960863
67,1.2196177062374247
68,1.287374245472837
69,1.215610599078341
70,1.151861167002012
71,1.185248447204969
72,0.9937625754527163
73,1.0458074534161492
74,0.9485915492957747
75,1.090428571428571
76,1.2237781954887221
77,1.2970063025210083
78,1.3144028103044496
79,1.247222222222222
80,1.2148268398268398
81,1.4742511520737327
82,1.5738756613756613
83,1.3932669789227166
84,1.5759236453201968
85,1.4133171912832931
86,1.6035714285714284
87,1.7141625615763545
88,1.3849025974025975
89,1.5306818181818183
90,1.3619373776908024
91,1.3839041095890412
92,1.347929606625259
93,1.318003913894325
94,1.3683809523809523
95,1.4203061224489795
96,1.3099597585513079
97,1.1970321931589536
98,1.1051640926640927
