,1980-2010
0,0.5762820512820513
1,0.9534848484848484
2,0.6915384615384615
3,0.4994444444444445
4,0.7491666666666668
5,1.1772619047619048
6,0.9695098039215685
7,0.9632142857142858
8,1.373472222222222
9,0.681060606060606
10,1.1986666666666668
11,0.7491666666666668
12,0.5993333333333334
13,0.9988888888888889
14,1.2486111111111111
15,0.6169607843137255
16,0.5244166666666668
17,0.9695098039215685
18,1.0301041666666666
19,1.1040350877192984
20,1.6481666666666668
21,0.7491666666666665
22,1.373472222222222
23,0.5993333333333334
24,0.793235294117647
25,0.7491666666666668
26,1.2259090909090908
27,1.1653703703703706
28,1.1653703703703706
29,0.4610256410256411
30,1.2259090909090908
31,1.7707575757575758
32,1.498333333333333
33,1.3485
34,1.1653703703703706
35,1.2842857142857145
36,1.4983333333333335
37,1.373472222222222
38,0.9988888888888889
39,1.362121212121212
40,1.383076923076923
41,1.1986666666666668
42,0.7491666666666668
43,1.0987777777777779
44,1.4983333333333337
45,1.9977777777777779
46,1.1525641025641027
47,1.0373076923076923
48,1.0373076923076923
49,0.8813725490196078
50,0.6421428571428572
51,0.8172727272727272
52,1.3110416666666669
53,2.996666666666667
54,1.3110416666666669
55,1.4983333333333335
56,1.8729166666666668
57,1.4983333333333335
58,1.498333333333333
59,1.4983333333333335
60,1.6856250000000002
61,1.4983333333333335
62,1.2486111111111111
63,1.267820512820513
64,1.6856250000000002
65,2.043181818181818
66,1.664814814814815
67,1.4983333333333335
68,1.6135897435897437
69,1.498333333333333
70,1.9069696969696968
71,1.4983333333333337
72,0.7491666666666665
73,1.4983333333333335
74,0.899
75,0.5993333333333334
76,0.4280952380952382
77,0.9988888888888889
78,1.3110416666666669
79,1.6856250000000002
80,1.4983333333333335
81,2.4972222222222222
82,3.246388888888889
83,1.9977777777777779
84,2.043181818181818
85,1.798
86,1.798
87,1.2842857142857145
88,1.6345454545454543
89,1.498333333333333
90,2.3307407407407412
91,2.3973333333333335
92,1.8194047619047617
93,1.4983333333333335
94,2.1642592592592598
95,2.6220833333333338
96,1.6231944444444446
97,0.7050980392156864
98,1.2259090909090908
99,1.1525641025641027
100,0.8740277777777777
101,0.6243055555555556
102,0.4682291666666667
103,0.8561904761904764
104,2.1642592592592598
105,1.9478333333333337
106,2.2475
107,2.3545238095238097
108,2.996666666666666
109,2.3307407407407412
110,1.798
111,1.362121212121212
112,1.2842857142857145
113,0.9364583333333334
114,1.373472222222222
115,2.4347916666666674
116,2.2475
117,2.189871794871795
118,1.7123809523809528
119,1.8194047619047617
120,2.043181818181818
121,1.1986666666666668
122,1.0702380952380954
123,1.6481666666666668
124,1.267820512820513
125,0.9632142857142858
126,0.8740277777777777
127,0.7491666666666665
128,0.6243055555555556
129,1.1525641025641027
130,1.7707575757575758
131,2.097666666666667
132,4.195333333333334
133,2.996666666666667
134,3.745833333333333
135,4.195333333333334
136,2.1642592592592598
137,1.9478333333333337
138,1.4983333333333337
139,1.498333333333333
140,1.7707575757575758
141,2.697
142,2.3051282051282054
143,1.798
144,2.420384615384616
145,2.535641025641026
146,1.7123809523809528
147,1.2486111111111111
148,1.0896969696969696
149,0.998888888888889
150,0.665925925925926
151,0.899
152,1.498333333333333
153,1.9069696969696968
154,2.2475
155,1.9593589743589743
