,1980-2010
0,1.383076923076923
1,1.7707575757575758
2,1.267820512820513
3,1.6981111111111111
4,1.4046875
5,2.140476190476191
6,1.498333333333333
7,2.3545238095238097
8,2.996666666666666
9,2.31560606060606
10,2.846833333333334
11,1.4983333333333335
12,1.0987777777777779
13,1.8312962962962964
14,2.2474999999999996
15,1.586470588235294
16,1.2735833333333333
17,1.939019607843137
18,2.341145833333333
19,2.2080701754385967
20,3.4461666666666666
21,2.1226388888888885
22,2.6220833333333333
23,1.6981111111111111
24,1.6746078431372549
25,1.4983333333333335
26,2.179393939393939
27,2.830185185185185
28,2.3307407407407412
29,1.1525641025641027
30,2.31560606060606
31,3.1328787878787874
32,2.6220833333333333
33,2.996666666666667
34,2.830185185185185
35,3.4247619047619056
36,3.1465000000000005
37,2.4972222222222222
38,1.8729166666666666
39,2.31560606060606
40,2.766153846153846
41,2.1975555555555557
42,1.3485
43,2.4972222222222222
44,2.9966666666666675
45,3.9955555555555557
46,2.189871794871795
47,2.3051282051282054
48,2.189871794871795
49,1.939019607843137
50,1.1772619047619048
51,1.9069696969696968
52,3.933125000000001
53,5.993333333333334
54,3.7458333333333336
55,4.0669047619047625
56,3.7458333333333336
57,2.697
58,2.8604545454545454
59,3.3712500000000003
60,3.7458333333333336
61,3.496111111111112
62,2.2474999999999996
63,2.535641025641026
64,2.809375
65,3.2690909090909086
66,3.1631481481481485
67,2.461547619047619
68,2.8814102564102564
69,2.6220833333333333
70,3.6777272727272723
71,2.766153846153846
72,2.2474999999999996
73,2.697
74,1.6981111111111111
75,1.798
76,1.2842857142857145
77,1.9977777777777779
78,3.3712500000000003
79,3.7458333333333336
80,3.1631481481481485
81,5.244166666666667
82,6.243055555555554
83,3.496111111111111
84,3.5415151515151515
85,3.4461666666666666
86,3.4461666666666666
87,2.461547619047619
88,2.588030303030303
89,2.1226388888888885
90,3.32962962962963
91,3.2963333333333336
92,2.782619047619048
93,2.697
94,3.496111111111112
95,4.495
96,2.996666666666666
97,1.7627450980392156
98,2.588030303030303
99,1.9593589743589743
100,2.372361111111111
101,1.8729166666666666
102,1.3110416666666669
103,1.9264285714285716
104,3.829074074074074
105,3.1465000000000005
106,3.933125000000001
107,4.495000000000001
108,5.74361111111111
109,3.496111111111112
110,3.1465000000000005
111,2.724242424242424
112,2.568571428571429
113,1.6856250000000002
114,1.8729166666666666
115,3.558541666666667
116,3.4461666666666666
117,3.1119230769230772
118,2.782619047619048
119,3.103690476190476
120,3.5415151515151515
121,2.4972222222222222
122,2.6755952380952377
123,2.996666666666667
124,2.0746153846153845
125,2.461547619047619
126,2.4972222222222222
127,2.1226388888888885
128,1.9977777777777779
129,2.189871794871795
130,2.588030303030303
131,3.2963333333333336
132,6.592666666666667
133,3.852857142857143
134,5.244166666666667
135,5.693666666666668
136,3.662592592592593
137,3.4461666666666666
138,2.420384615384616
139,2.4972222222222222
140,2.588030303030303
141,3.596
142,3.457692307692308
143,2.597111111111112
144,3.803461538461539
