,1920-1950,1950-1980,1980-2010,2010-2040,2040-2070,2070-2100
0,0.0,0.0,0.0,1.0971804511278198,0.0,0.0
1,0.0,0.0,0.0,1.2262605042016808,0.0,0.0
2,0.0,0.0,0.0,1.514484126984127,0.0,0.0
3,0.0,0.0,0.0,2.0044642857142856,0.0,0.0
4,0.0,0.0,0.0,2.138095238095238,0.0,0.0
5,0.0,0.0,0.0,2.565714285714286,0.0,0.0
6,0.0,0.0,0.0,1.9736263736263737,0.0,0.0
7,0.0,0.0,0.0,1.9736263736263737,0.0,0.0
8,0.0,0.0,0.0,1.737202380952381,0.0,0.0
9,0.0,0.0,0.0,2.0846428571428572,0.0,0.0
10,0.0,0.0,0.0,2.8062500000000004,0.0,0.0
11,0.0,0.0,0.0,0.9020089285714286,0.0,0.0
12,0.0,0.0,0.0,1.1319327731092437,0.0,0.0
13,0.0,0.0,0.0,1.4031250000000002,0.0,0.0
14,0.0,0.0,0.0,1.7922268907563024,0.0,0.0
15,0.0,0.0,0.0,1.2026785714285713,0.0,0.0
16,0.0,0.0,0.0,0.8017857142857142,0.0,0.0
17,0.0,0.0,0.0,0.9799603174603174,0.0,0.0
18,0.0,0.0,0.0,1.5092436974789916,0.0,0.0
19,0.0,0.0,0.0,1.1815789473684213,0.0,0.0
20,0.0,0.0,0.0,1.0423214285714286,0.0,0.0
21,0.0,0.0,0.0,0.5772857142857142,0.0,0.0
22,0.0,0.0,0.0,0.8819642857142856,0.0,0.0
23,0.0,0.0,0.0,1.069047619047619,0.0,0.0
24,0.0,0.0,0.0,1.3568681318681317,0.0,0.0
25,0.0,0.0,0.0,0.8439849624060151,0.0,0.0
26,0.0,0.0,0.0,0.8819642857142856,0.0,0.0
27,0.0,0.0,0.0,1.4149159663865545,0.0,0.0
28,0.0,0.0,0.0,1.0376050420168066,0.0,0.0
29,0.0,0.0,0.0,1.514484126984127,0.0,0.0
30,0.0,0.0,0.0,2.0969780219780216,0.0,0.0
31,0.0,0.0,0.0,2.4053571428571425,0.0,0.0
32,0.0,0.0,0.0,2.245,0.0,0.0
33,0.0,0.0,0.0,2.405357142857143,0.0,0.0
34,0.0,0.0,0.0,1.8951298701298702,0.0,0.0
35,0.0,0.0,0.0,1.7493506493506492,0.0,0.0
36,0.0,0.0,0.0,1.1759523809523809,0.0,0.0
37,0.0,0.0,0.0,1.6035714285714284,0.0,0.0
38,0.0,0.0,0.0,1.5033482142857142,0.0,0.0
39,0.0,0.0,0.0,1.2659774436090225,0.0,0.0
40,0.0,0.0,0.0,1.7922268907563024,0.0,0.0
41,0.0,0.0,0.0,1.6035714285714284,0.0,0.0
42,0.0,0.0,0.0,0.7216071428571428,0.0,0.0
43,0.0,0.0,0.0,1.2262605042016808,0.0,0.0
44,0.0,0.0,0.0,1.0022321428571428,0.0,0.0
45,0.0,0.0,0.0,1.6035714285714284,0.0,0.0
46,0.0,0.0,0.0,1.069047619047619,0.0,0.0
47,0.0,0.0,0.0,1.0423214285714286,0.0,0.0
48,0.0,0.0,0.0,1.1024553571428573,0.0,0.0
49,0.0,0.0,0.0,1.069047619047619,0.0,0.0
50,0.0,0.0,0.0,0.5907894736842106,0.0,0.0
51,0.0,0.0,0.0,0.9020089285714286,0.0,0.0
52,0.0,0.0,0.0,1.3568681318681317,0.0,0.0
53,0.0,0.0,0.0,0.8819642857142856,0.0,0.0
54,0.0,0.0,0.0,1.2262605042016808,0.0,0.0
55,0.0,0.0,0.0,1.2599489795918366,0.0,0.0
56,0.0,0.0,0.0,1.2599489795918366,0.0,0.0
57,0.0,0.0,0.0,1.2599489795918366,0.0,0.0
58,0.0,0.0,0.0,1.3120129870129869,0.0,0.0
59,0.0,0.0,0.0,1.6035714285714284,0.0,0.0
60,0.0,0.0,0.0,2.4944444444444445,0.0,0.0
61,0.0,0.0,0.0,1.6035714285714286,0.0,0.0
62,0.0,0.0,0.0,1.48021978021978,0.0,0.0
63,0.0,0.0,0.0,1.145408163265306,0.0,0.0
64,0.0,0.0,0.0,1.2262605042016808,0.0,0.0
65,0.0,0.0,0.0,2.031190476190476,0.0,0.0
66,0.0,0.0,0.0,3.2071428571428573,0.0,0.0
67,0.0,0.0,0.0,1.6035714285714286,0.0,0.0
68,0.0,0.0,0.0,1.9471938775510202,0.0,0.0
69,0.0,0.0,0.0,1.069047619047619,0.0,0.0
70,0.0,0.0,0.0,1.4966666666666666,0.0,0.0
71,0.0,0.0,0.0,1.282857142857143,0.0,0.0
72,0.0,0.0,0.0,1.0971804511278198,0.0,0.0
