,2070-2100
0,3.1119230769230772
1,3.6777272727272723
2,2.420384615384616
3,2.3973333333333335
4,2.2475
5,2.782619047619048
6,2.379705882352941
7,1.9264285714285716
8,3.121527777777777
9,3.6777272727272723
10,3.1465000000000005
11,1.9665625000000004
12,1.3984444444444446
13,2.1642592592592598
14,1.9977777777777779
15,2.1152941176470588
16,2.097666666666667
17,2.5559803921568625
18,3.277604166666667
19,2.523508771929825
20,5.394
21,3.246388888888889
22,2.996666666666666
23,2.2974444444444444
24,1.4101960784313727
25,2.782619047619048
26,3.4053030303030294
27,3.496111111111112
28,3.9955555555555557
29,2.420384615384616
30,3.9501515151515143
31,3.8139393939393935
32,2.871805555555555
33,4.0455000000000005
34,3.496111111111112
35,4.495000000000001
36,3.4461666666666666
37,2.1226388888888885
38,2.996666666666666
39,3.4053030303030294
40,2.3051282051282054
41,2.2974444444444444
42,1.9478333333333337
43,2.597111111111112
44,2.766153846153846
45,3.6209722222222216
46,3.1119230769230772
47,3.6882051282051287
48,2.650897435897436
49,1.586470588235294
50,2.6755952380952377
51,2.8604545454545454
52,4.869583333333335
53,5.693666666666668
54,4.307708333333333
55,5.993333333333334
56,6.180625
57,4.794666666666667
58,5.039848484848484
59,5.2441666666666675
60,4.495
61,3.32962962962963
62,2.746944444444444
63,2.650897435897436
64,4.682291666666666
65,4.086363636363636
66,4.3285185185185195
67,2.3545238095238097
68,3.2271794871794874
69,2.6220833333333333
70,3.8139393939393935
71,3.9187179487179487
72,3.37125
73,3.4461666666666666
74,1.4983333333333335
75,3.745833333333333
76,2.461547619047619
77,1.9977777777777779
78,3.933125000000001
79,4.495
80,4.827962962962963
81,8.490555555555554
82,8.240833333333333
83,3.9955555555555557
84,4.903636363636363
85,4.944500000000001
86,3.8956666666666675
87,3.3177380952380955
88,3.4053030303030294
89,3.246388888888889
90,4.6614814814814824
91,4.345166666666667
92,3.4247619047619056
93,2.896777777777778
94,4.162037037037036
95,4.682291666666666
96,3.745833333333333
97,2.467843137254902
98,2.724242424242424
99,1.8441025641025643
100,3.121527777777777
101,3.6209722222222216
102,1.4983333333333335
103,2.140476190476191
104,4.162037037037036
105,3.2963333333333336
106,5.61875
107,7.491666666666667
108,8.240833333333333
109,5.160925925925927
110,4.495
111,4.767424242424242
112,3.5317857142857143
113,2.7157291666666667
114,3.37125
115,5.4314583333333335
116,4.345166666666667
117,4.033974358974359
118,4.0669047619047625
119,3.6388095238095235
120,4.086363636363636
121,2.2974444444444444
122,2.996666666666667
123,3.4461666666666666
124,1.728846153846154
125,2.6755952380952377
126,3.496111111111111
127,2.996666666666666
128,1.7480555555555555
129,2.9966666666666675
