,1980-2010
0,0.9220512820512822
1,0.9534848484848484
2,0.6915384615384615
3,1.298555555555556
4,0.7491666666666668
5,1.0702380952380954
6,0.5288235294117647
7,1.391309523809524
8,1.6231944444444446
9,1.6345454545454543
10,1.6481666666666668
11,0.7491666666666668
12,0.5993333333333334
13,0.9988888888888889
14,0.9988888888888889
15,0.9695098039215685
16,0.7491666666666668
17,0.9695098039215685
18,1.3110416666666669
19,1.1040350877192984
20,1.798
21,1.373472222222222
22,1.373472222222222
23,1.1986666666666668
24,0.9695098039215685
25,0.7491666666666668
26,1.0896969696969696
27,1.8312962962962964
28,1.331851851851852
29,0.8067948717948719
30,1.2259090909090908
31,1.498333333333333
32,1.1237499999999998
33,1.6481666666666668
34,1.664814814814815
35,2.140476190476191
36,1.6481666666666668
37,1.1237499999999998
38,0.8740277777777777
39,0.9534848484848484
40,1.383076923076923
41,0.998888888888889
42,0.67425
43,1.3984444444444446
44,1.4983333333333337
45,1.9977777777777779
46,1.0373076923076923
47,1.267820512820513
48,1.267820512820513
49,1.0576470588235294
50,0.5351190476190477
51,1.2259090909090908
52,2.809375
53,3.2963333333333336
54,2.6220833333333338
55,2.568571428571429
56,2.060208333333333
57,1.1986666666666668
58,1.362121212121212
59,1.8729166666666668
60,2.060208333333333
61,1.9977777777777779
62,0.9988888888888889
63,1.267820512820513
64,1.12375
65,1.2259090909090908
66,1.664814814814815
67,1.0702380952380954
68,1.383076923076923
69,1.1237499999999998
70,1.7707575757575758
71,1.267820512820513
72,1.498333333333333
73,1.1986666666666668
74,0.7991111111111112
75,1.1986666666666668
76,0.8561904761904764
77,0.9988888888888889
78,2.2475
79,2.060208333333333
80,1.664814814814815
81,2.746944444444444
82,3.246388888888889
83,1.6231944444444446
84,1.498333333333333
85,1.6481666666666668
86,1.6481666666666668
87,1.1772619047619048
88,0.9534848484848484
89,0.6243055555555556
90,0.9988888888888889
91,0.899
92,0.9632142857142858
93,1.1986666666666668
94,1.331851851851852
95,1.8729166666666668
96,1.373472222222222
97,1.0576470588235294
98,1.362121212121212
99,0.9220512820512822
100,1.498333333333333
101,1.2486111111111111
102,0.8428125000000001
103,1.0702380952380954
104,1.664814814814815
105,1.1986666666666668
106,1.6856250000000002
107,2.3545238095238097
108,2.996666666666666
109,1.331851851851852
110,1.4983333333333335
111,1.498333333333333
112,1.2842857142857145
113,0.7491666666666668
114,0.49944444444444447
115,1.12375
116,1.1986666666666668
117,0.9220512820512822
118,1.0702380952380954
119,1.2842857142857145
120,1.498333333333333
121,1.298555555555556
122,1.605357142857143
123,1.3485
124,0.9220512820512822
125,1.605357142857143
126,1.6231944444444446
127,1.373472222222222
128,1.373472222222222
129,1.0373076923076923
130,0.8172727272727272
131,1.3485
132,2.697
133,1.0702380952380954
134,1.7480555555555555
135,1.798
136,1.664814814814815
137,1.4983333333333335
138,0.9220512820512822
139,0.9988888888888889
140,0.8172727272727272
141,0.899
142,1.1525641025641027
143,0.7991111111111112
144,1.383076923076923
145,1.383076923076923
146,1.0702380952380954
147,1.2486111111111111
148,0.681060606060606
149,0.7991111111111112
150,1.0821296296296299
151,1.298555555555556
152,1.498333333333333
153,0.9534848484848484
154,1.1986666666666668
155,0.6915384615384615
156,0.8561904761904764
157,1.3485
158,1.1653703703703706
159,1.8312962962962964
160,1.1986666666666668
161,1.1237499999999998
162,1.4983333333333335
163,1.4983333333333335
164,0.8740277777777777
165,0.9220512820512822
166,0.9988888888888889
167,1.373472222222222
168,0.6915384615384615
169,1.2486111111111111
170,1.8729166666666668
171,1.3485
172,0.7491666666666668
173,0.6421428571428572
174,0.8067948717948719
175,1.6981111111111111
176,1.9977777777777779
177,1.6345454545454543
178,1.331851851851852
179,1.331851851851852
180,1.0896969696969696
181,0.5762820512820513
182,0.9988888888888889
183,0.8740277777777777
184,0.8067948717948719
185,1.0896969696969696
186,1.3485
187,1.0896969696969696
188,1.664814814814815
189,1.0488333333333335
190,0.8067948717948719
191,0.4994444444444445
192,0.4682291666666667
193,0.7491666666666668
194,0.9988888888888889
195,1.6481666666666668
196,1.4983333333333335
197,1.4983333333333335
198,0.5762820512820513
199,0.6421428571428572
200,1.3984444444444446
201,1.298555555555556
202,1.1237499999999998
203,1.362121212121212
204,1.2259090909090908
205,0.9988888888888889
206,0.681060606060606
207,0.5351190476190477
208,0.9534848484848484
209,0.8067948717948719
210,0.9534848484848484
211,1.1237499999999998
212,0.6915384615384615
213,1.12375
214,1.9264285714285716
215,0.9988888888888889
216,0.3995555555555556
217,0.7491666666666668
218,0.6992222222222223
219,0.899
220,1.9478333333333337
221,1.4983333333333335
222,1.2259090909090908
223,0.7491666666666668
224,0.681060606060606
225,1.8729166666666666
226,1.391309523809524
227,1.1772619047619048
228,1.0987777777777779
229,1.3984444444444446
230,0.9220512820512822
231,0.9534848484848484
232,1.0488333333333335
233,0.8067948717948719
234,0.4280952380952382
235,0.7491666666666665
236,0.7491666666666665
237,0.5448484848484848
238,0.7491666666666665
239,0.5993333333333334
240,1.0488333333333335
241,0.6915384615384615
242,0.7491666666666668
243,0.4731578947368421
244,0.8428125000000001
245,0.8561904761904764
246,0.8172727272727272
247,0.9220512820512822
248,1.1525641025641027
249,0.899
250,1.298555555555556
251,1.9977777777777779
252,0.998888888888889
253,1.1653703703703706
254,1.997777777777778
255,1.1772619047619048
256,0.9364583333333334
257,1.362121212121212
258,0.8740277777777777
259,0.6915384615384615
260,0.7491666666666665
261,0.49944444444444447
262,0.3995555555555556
263,0.5351190476190477
264,0.41620370370370374
265,0.3210714285714286
266,0.5288235294117647
