,1950-1980
0,1.1525641025641027
1,0.681060606060606
2,0.4610256410256411
3,0.6992222222222223
4,0.6555208333333334
5,0.8561904761904764
6,0.6169607843137255
7,1.0702380952380954
8,0.7491666666666665
9,0.8172727272727272
10,0.5993333333333334
11,0.3745833333333334
12,0.4994444444444445
13,1.1653703703703706
14,1.2486111111111111
15,0.7050980392156864
16,0.5993333333333334
17,0.793235294117647
18,1.3110416666666669
19,1.5771929824561406
20,2.846833333333334
21,1.9977777777777779
22,1.498333333333333
23,0.7991111111111112
24,0.8813725490196078
25,1.1772619047619048
26,0.8172727272727272
27,0.665925925925926
28,0.8324074074074075
29,0.8067948717948719
30,1.0896969696969696
31,0.8172727272727272
32,0.6243055555555556
33,0.5993333333333334
34,0.49944444444444447
35,1.0702380952380954
36,0.2996666666666667
37,0.49944444444444447
38,0.7491666666666665
39,1.0896969696969696
40,1.383076923076923
41,0.899
42,0.5244166666666668
43,0.6992222222222223
44,1.6135897435897437
45,2.996666666666666
46,1.9593589743589743
47,1.383076923076923
48,1.383076923076923
49,0.793235294117647
50,0.9632142857142858
51,1.2259090909090908
52,0.9364583333333334
53,0.899
54,1.3110416666666669
55,1.4983333333333335
56,0.7491666666666668
57,0.5993333333333334
58,0.5448484848484848
59,0.7491666666666668
60,1.12375
61,0.8324074074074075
62,0.12486111111111112
63,0.23051282051282054
64,0.7491666666666668
65,1.362121212121212
66,1.331851851851852
67,0.8561904761904764
68,0.6915384615384615
69,0.9988888888888889
70,2.4518181818181817
71,2.189871794871795
72,2.2474999999999996
73,1.9478333333333337
74,0.998888888888889
75,1.1986666666666668
76,0.8561904761904764
77,0.6243055555555556
78,1.3110416666666669
79,1.12375
80,0.9988888888888889
81,1.7480555555555555
82,1.498333333333333
83,0.8740277777777777
84,0.8172727272727272
85,0.899
86,0.4495
87,0.10702380952380955
88,0.1362121212121212
89,0.37458333333333327
90,0.665925925925926
91,1.6481666666666668
92,1.0702380952380954
93,0.7991111111111112
94,1.331851851851852
95,2.2475
96,2.2474999999999996
97,1.498333333333333
98,1.362121212121212
99,1.383076923076923
100,1.7480555555555555
101,1.6231944444444446
102,0.9364583333333334
103,1.0702380952380954
104,0.9988888888888889
105,0.7491666666666668
106,0.7491666666666668
107,1.2842857142857145
108,1.2486111111111111
109,0.9988888888888889
110,0.899
111,0.5448484848484848
112,0.3210714285714286
113,0.1872916666666667
114,0.37458333333333327
115,0.7491666666666668
116,0.5993333333333334
117,0.6915384615384615
118,0.4280952380952382
119,0.7491666666666668
120,1.2259090909090908
121,1.1986666666666668
122,1.605357142857143
123,2.5471666666666666
124,1.4983333333333337
125,1.0702380952380954
126,1.6231944444444446
127,1.498333333333333
128,1.373472222222222
129,1.1525641025641027
130,0.9534848484848484
131,0.899
132,1.798
133,1.0702380952380954
134,1.2486111111111111
135,1.4983333333333335
136,0.8324074074074075
137,0.5993333333333334
138,0.3457692307692308
139,0.12486111111111112
140,0.681060606060606
141,0.4495
142,0.6915384615384615
143,0.3995555555555556
144,0.5762820512820513
145,0.5762820512820513
146,1.4983333333333335
147,2.1226388888888885
148,1.9069696969696968
149,1.1986666666666668
150,0.9988888888888889
151,1.0987777777777779
152,1.498333333333333
153,1.2259090909090908
154,1.4983333333333335
155,1.267820512820513
156,0.8561904761904764
157,1.0488333333333335
158,0.8324074074074075
159,0.9988888888888889
160,0.4495
161,0.24972222222222223
162,0.1664814814814815
163,0.49944444444444447
164,0.37458333333333327
165,0.5762820512820513
166,0.37458333333333327
167,0.37458333333333327
168,0.11525641025641027
169,0.6243055555555556
170,1.3110416666666669
171,1.0488333333333335
172,1.1772619047619048
173,1.391309523809524
174,1.728846153846154
175,1.3984444444444446
176,1.373472222222222
177,1.498333333333333
178,1.331851851851852
179,1.4983333333333335
180,1.0896969696969696
181,0.9220512820512822
182,1.1237499999999998
183,0.6243055555555556
184,0.3457692307692308
