,Perc value hist eoc,Num hist eoc exceedances,Num PIC exceedances
346,544.4935791015623,48.0,246.0
347,427.86812255859365,48.0,247.0
348,367.41516479492185,48.0,245.0
349,388.304346923828,48.0,254.0
350,1260.570810546875,48.0,200.0
351,1241.7098730468747,48.0,205.0
352,1231.756474609375,48.0,182.0
353,1210.446220703125,48.0,209.0
354,1200.568330078125,48.0,221.0
355,1177.5015185546874,48.0,229.0
356,1138.1368359374999,48.0,232.0
357,1097.653037109375,48.0,217.0
358,1062.5080126953126,48.0,208.0
359,1035.18810546875,48.0,209.0
360,1039.9232128906249,48.0,209.0
361,1144.742685546875,48.0,201.0
362,1357.2356201171874,48.0,175.0
363,1619.1369775390624,48.0,151.0
364,1571.8437792968748,48.0,132.0
365,1801.5340332031249,48.0,97.0
366,1340.753178710937,48.0,137.0
367,673.3650488281249,48.0,254.0
368,482.82960205078115,48.0,349.0
369,460.4497875976562,48.0,387.0
370,419.36584228515625,48.0,393.0
371,391.3847521972655,48.0,410.0
372,375.68348754882805,48.0,380.0
373,375.54035400390626,48.0,349.0
374,427.7697021484374,48.0,293.0
375,1264.1784667968748,48.0,198.0
376,1245.364501953125,48.0,205.0
377,1227.797861328125,48.0,222.0
378,1222.2500488281248,48.0,232.0
379,1195.8852294921876,48.0,250.0
380,1174.8326220703123,48.0,249.0
381,1159.975634765625,48.0,250.0
382,1122.5213671875001,48.0,245.0
383,1089.4649023437498,48.0,216.0
384,1080.1891796875002,48.0,212.0
385,1103.9554296874999,48.0,214.0
386,1260.3726220703124,48.0,191.0
387,1595.9141650390623,48.0,170.0
388,2073.417158203125,48.0,158.0
389,2239.3653515624987,48.0,119.0
390,1781.9032177734375,48.0,113.0
391,918.775598144531,48.0,217.0
392,449.17729492187493,48.0,371.0
393,410.7339147949219,48.0,413.0
394,516.0274365234374,48.0,397.0
395,439.47023925781247,48.0,434.0
396,328.9563037109375,48.0,492.0
397,328.2833117675781,48.0,465.0
398,439.0178796386718,48.0,336.0
399,657.246416015625,48.0,212.0
400,1258.2444921874999,48.0,228.0
401,1244.44380859375,48.0,235.0
402,1221.1530859374998,48.0,234.0
403,1218.5274609374999,48.0,248.0
404,1214.355615234375,48.0,253.0
405,1180.3429101562501,48.0,276.0
406,1160.0009423828124,48.0,267.0
407,1145.3750097656248,48.0,251.0
408,1104.506494140625,48.0,221.0
409,1101.4570898437498,48.0,212.0
410,1156.159462890625,48.0,222.0
411,1324.3934326171875,48.0,203.0
412,1582.2327832031247,48.0,158.0
413,1818.6414062499996,48.0,120.0
414,1874.5584326171875,48.0,99.0
415,1187.948212890625,48.0,165.0
416,617.3972338867187,48.0,297.0
417,464.77873535156243,48.0,418.0
418,464.60370849609353,48.0,428.0
419,522.5106396484375,48.0,388.0
420,499.0903356933594,48.0,390.0
421,369.4866674804688,48.0,508.0
422,398.3470129394532,48.0,454.0
423,555.6527856445313,48.0,270.0
424,689.0619287109374,48.0,153.0
425,1232.0475097656247,48.0,249.0
426,1225.203193359375,48.0,265.0
427,1212.091240234375,48.0,253.0
428,1200.505849609375,48.0,260.0
429,1196.1765039062498,48.0,273.0
430,1182.4219531249998,48.0,265.0
431,1166.3277197265625,48.0,259.0
432,1143.2848583984376,48.0,257.0
433,1127.640625,48.0,246.0
434,1119.788505859375,48.0,224.0
435,1175.926806640625,48.0,224.0
436,1384.3206054687498,48.0,204.0
437,1580.9941210937502,48.0,139.0
438,1776.9817138671874,48.0,91.0
439,1710.696127929687,48.0,81.0
440,935.6466552734375,48.0,212.0
441,607.4535693359375,48.0,360.0
442,514.0931079101562,48.0,438.0
443,515.7404077148439,48.0,434.0
444,489.7655993652344,48.0,411.0
445,469.05267211914065,48.0,380.0
446,433.3786975097656,48.0,406.0
447,459.67398925781254,48.0,358.0
448,686.1752392578124,48.0,189.0
449,552.387763671875,48.0,166.0
450,1211.390810546875,48.0,285.0
451,1201.4088867187502,48.0,275.0
452,1195.633876953125,48.0,278.0
453,1192.580810546875,48.0,272.0
454,1182.850849609375,48.0,265.0
455,1176.1877929687498,48.0,275.0
456,1163.422294921875,48.0,250.0
457,1139.1085888671876,48.0,246.0
458,1121.8318554687503,48.0,244.0
459,1136.421103515625,48.0,240.0
460,1172.49380859375,48.0,228.0
461,1366.2548046875,48.0,187.0
462,1588.874365234375,48.0,131.0
463,1810.6106738281248,48.0,81.0
464,1748.5906640624999,48.0,70.0
465,908.1169042968748,48.0,218.0
466,591.8750561523436,48.0,385.0
467,496.0131311035156,48.0,478.0
468,495.9781665039062,48.0,468.0
469,537.615576171875,48.0,386.0
470,545.69931640625,48.0,329.0
471,466.43179321289057,48.0,353.0
472,496.37511474609363,48.0,285.0
473,759.1586376953124,48.0,156.0
474,405.2888891601562,48.0,285.0
475,1180.49552734375,48.0,321.0
476,1173.6820019531249,48.0,304.0
477,1169.1118945312498,48.0,290.0
478,1173.5493701171874,48.0,292.0
479,1169.981875,48.0,306.0
480,1156.0862402343748,48.0,298.0
481,1137.923642578125,48.0,273.0
482,1128.852275390625,48.0,248.0
483,1119.119609375,48.0,239.0
484,1127.0898779296874,48.0,241.0
485,1162.449975585937,48.0,228.0
486,1318.518154296875,48.0,185.0
487,1517.149443359375,48.0,149.0
488,1521.363505859375,48.0,81.0
489,1480.7534619140627,48.0,56.0
490,893.5152026367186,48.0,158.0
491,590.5946606445312,48.0,392.0
492,502.42814453125,48.0,504.0
493,559.0596093749999,48.0,458.0
494,808.8278613281249,48.0,246.0
495,931.7922363281249,48.0,172.0
496,533.4802270507812,48.0,278.0
497,509.79208740234367,48.0,300.0
498,534.7531250000001,48.0,249.0
499,343.08694824218753,48.0,392.0
500,1145.9014453124998,48.0,322.0
501,1146.48509765625,48.0,327.0
502,1150.003310546875,48.0,310.0
503,1151.976005859375,48.0,298.0
504,1144.5544677734374,48.0,298.0
505,1131.98994140625,48.0,314.0
506,1120.1519921875,48.0,298.0
507,1113.649296875,48.0,269.0
508,1105.5078417968748,48.0,243.0
509,1118.11376953125,48.0,234.0
510,1145.65265625,48.0,233.0
511,1280.3059619140624,48.0,220.0
512,1534.546279296875,48.0,154.0
513,1553.77375,48.0,91.0
514,1500.340712890625,48.0,63.0
515,898.088525390625,48.0,106.0
516,734.6328466796875,48.0,210.0
517,525.0718041992186,48.0,389.0
518,609.556240234375,48.0,324.0
519,1193.5766503906248,48.0,167.0
520,799.7108276367188,48.0,178.0
521,365.330186767578,48.0,384.0
522,383.0672473144531,48.0,469.0
523,445.8415075683593,48.0,341.0
524,357.0450122070312,48.0,395.0
525,1113.8056738281248,48.0,321.0
526,1116.5718359375,48.0,340.0
527,1114.7161328125,48.0,328.0
528,1115.6287353515625,48.0,285.0
529,1120.9116162109374,48.0,273.0
530,1116.9376562500004,48.0,297.0
531,1104.1571630859376,48.0,291.0
532,1089.8689306640624,48.0,303.0
533,1081.1744238281249,48.0,256.0
534,1087.3453417968751,48.0,227.0
535,1132.52283203125,48.0,239.0
536,1247.1987109375,48.0,226.0
537,1497.5152441406249,48.0,160.0
538,1744.74939453125,48.0,113.0
539,1676.4339355468749,48.0,88.0
540,733.620986328125,48.0,161.0
541,540.284287109375,48.0,210.0
542,526.3367968750001,48.0,217.0
543,638.6396606445312,48.0,193.0
544,1226.6308740234374,48.0,110.0
545,827.6742773437501,48.0,151.0
546,426.0574658203125,48.0,310.0
547,346.87579345703125,48.0,538.0
548,348.87932861328125,48.0,532.0
549,356.0475708007813,48.0,547.0
550,1076.4625146484377,48.0,325.0
551,1085.4473535156253,48.0,342.0
552,1085.213212890625,48.0,341.0
553,1090.9272558593748,48.0,320.0
554,1096.9664404296877,48.0,285.0
555,1098.570625,48.0,316.0
556,1091.184765625,48.0,309.0
557,1086.64251953125,48.0,314.0
558,1064.41669921875,48.0,279.0
559,1078.8544384765623,48.0,246.0
560,1124.6156591796876,48.0,238.0
561,1249.9481640625,48.0,239.0
562,1544.0375781249998,48.0,153.0
563,1774.32451171875,48.0,124.0
564,1482.1044287109373,48.0,99.0
565,857.2273583984374,48.0,207.0
566,768.3297778320313,48.0,242.0
567,760.9019653320313,48.0,249.0
568,811.8730737304687,48.0,207.0
569,992.7359521484375,48.0,121.0
570,802.96748046875,48.0,142.0
571,502.2867138671876,48.0,231.0
572,371.1362829589844,48.0,403.0
573,283.6626245117188,48.0,547.0
574,282.49542114257815,48.0,585.0
575,1043.2514794921874,48.0,335.0
576,1058.0773388671873,48.0,334.0
577,1058.37861328125,48.0,341.0
578,1065.332158203125,48.0,344.0
579,1073.71505859375,48.0,337.0
580,1075.3410449218748,48.0,336.0
581,1083.7902148437502,48.0,338.0
582,1085.424609375,48.0,318.0
583,1078.5209814453126,48.0,319.0
584,1103.567509765625,48.0,265.0
585,1182.50982421875,48.0,246.0
586,1359.9396875,48.0,208.0
587,1693.8272998046873,48.0,150.0
588,1685.9455273437495,48.0,121.0
589,1343.237236328125,48.0,109.0
590,1374.88486328125,48.0,137.0
591,1069.3789355468748,48.0,211.0
592,766.4440869140625,48.0,295.0
593,666.8405200195311,48.0,265.0
594,773.1621313476562,48.0,142.0
595,954.49953125,48.0,119.0
596,465.3302783203125,48.0,263.0
597,336.8556164550781,48.0,403.0
598,269.0015588378906,48.0,489.0
599,252.8765850830078,48.0,495.0
600,1009.256298828125,48.0,336.0
601,1028.8377294921875,48.0,307.0
602,1037.1127734375,48.0,348.0
603,1039.9193945312497,48.0,348.0
604,1049.1007666015623,48.0,329.0
605,1053.8988671875,48.0,337.0
606,1067.0271679687498,48.0,339.0
607,1091.4244921875004,48.0,327.0
608,1119.466044921875,48.0,314.0
609,1203.1511767578124,48.0,286.0
610,1371.4774560546875,48.0,221.0
611,1709.940654296875,48.0,189.0
612,2017.420068359375,48.0,163.0
613,1670.0855712890625,48.0,139.0
614,1301.69640625,48.0,106.0
615,1559.2287646484374,48.0,106.0
616,954.8025952148438,48.0,200.0
617,636.6368774414062,48.0,300.0
618,657.1478540039063,48.0,248.0
619,805.0650976562498,48.0,146.0
620,787.96798828125,48.0,141.0
621,325.05560791015625,48.0,309.0
622,308.06018920898435,48.0,429.0
623,266.58918823242186,48.0,460.0
624,221.96826843261718,48.0,430.0
625,986.1903173828125,48.0,324.0
626,996.1735913085937,48.0,311.0
627,1011.5877514648436,48.0,333.0
628,1025.8289208984377,48.0,322.0
629,1039.269453125,48.0,333.0
630,1048.0473974609374,48.0,339.0
631,1074.1441552734377,48.0,325.0
632,1126.2762109375,48.0,323.0
633,1244.89423828125,48.0,309.0
634,1460.314404296875,48.0,272.0
635,1837.9780712890627,48.0,221.0
636,2150.05212890625,48.0,179.0
637,2189.0446875,48.0,148.0
638,2409.592099609375,48.0,124.0
639,2099.83865234375,48.0,148.0
640,1050.7107373046877,48.0,180.0
641,695.6884106445311,48.0,283.0
642,706.124482421875,48.0,247.0
643,826.0806640625,48.0,181.0
644,949.5640307617188,48.0,139.0
645,528.074228515625,48.0,198.0
646,281.56222045898437,48.0,443.0
647,226.85357666015625,48.0,462.0
648,246.05358154296874,48.0,412.0
649,228.1896875,48.0,416.0
