,2040-2070
0,1.4428395061728398
1,1.2141666666666668
2,1.0150000000000001
3,1.2842857142857143
4,1.1986666666666668
5,1.16819209039548
6,1.0850000000000002
7,0.9401307189542485
8,0.8601543209876544
9,0.7491666666666668
10,0.9463157894736841
11,1.0920056497175141
12,1.2208641975308643
13,1.025175438596491
14,0.7718686868686868
15,0.70234375
16,0.8105737704918032
17,1.1427966101694915
18,1.1841666666666666
19,1.1358333333333335
20,1.1986666666666668
21,1.3076363636363637
22,1.3433333333333335
23,1.12375
24,1.0834102564102563
25,1.498333333333333
26,1.1813782051282051
27,1.1376234567901236
28,1.3422569444444443
29,1.2231292517006802
30,1.2486111111111111
31,1.225909090909091
32,0.9882624113475177
33,0.9120289855072463
34,0.8143115942028983
35,0.899
36,1.1237500000000002
37,1.1625
38,1.267820512820513
39,1.1653703703703706
40,0.8324074074074073
41,0.899
42,1.0488333333333333
43,0.9183333333333334
44,1.0969940476190476
45,1.304104938271605
46,1.2842857142857145
47,1.1772619047619048
48,0.9839800995024875
49,0.9816666666666668
50,1.6182
51,1.4046874999999999
52,1.2537074829931971
53,1.5295486111111107
54,1.4983333333333333
55,1.4046874999999999
56,1.3110416666666667
57,1.2892635658914728
58,1.0862916666666667
59,1.1653703703703702
60,1.1074637681159418
61,0.9632142857142858
62,1.043482142857143
63,1.2390064102564105
64,1.2537074829931971
65,1.23546783625731
66,1.2586000000000002
67,1.3070567375886524
68,1.0591666666666666
69,1.2438993710691824
70,1.1566081871345029
71,1.0777485380116958
72,1.0150000000000001
73,0.9307828282828283
74,1.1441818181818184
75,1.257529761904762
76,1.4046874999999999
77,1.4331884057971012
78,1.2231292517006802
79,1.2798263888888888
80,1.6053571428571427
81,1.2208641975308643
82,1.345442176870748
83,1.2940151515151515
84,1.1847286821705423
85,1.1653703703703702
86,1.2985555555555555
87,1.3485
88,1.4983333333333333
89,1.5283
90,1.1931172839506174
91,1.3669005847953217
92,1.7647037037037037
93,1.4983333333333333
94,1.498333333333333
95,1.4084333333333334
96,1.1653703703703706
97,1.2091812865497074
98,0.9307828282828283
99,1.1116666666666666
100,1.3110416666666667
101,1.2156289308176103
102,1.465037037037037
103,1.3556349206349205
104,0.971141975308642
105,1.2926797385620916
106,1.267820512820513
107,1.5302127659574467
108,1.7123809523809521
109,1.4617886178861788
110,1.4617886178861788
111,1.2051811594202897
112,1.5900680272108845
113,1.6452287581699347
114,1.55
115,1.23546783625731
116,1.4428395061728398
117,1.5528181818181819
118,1.6231944444444446
119,1.9861627906976742
120,1.6079674796747965
121,1.1308176100628933
122,0.8740277777777777
123,0.9333879781420765
124,1.0920056497175141
125,1.2880409356725144
126,1.383076923076923
127,1.4384000000000001
128,1.1795390070921985
129,1.1008163265306121
130,1.0177358490566037
131,1.1525641025641027
132,1.365148148148148
133,1.811937984496124
134,1.7367045454545453
135,1.600492424242424
136,1.7367045454545453
137,1.5594897959183671
138,1.7039869281045752
139,1.3734722222222222
140,1.4166060606060609
141,1.5882333333333336
142,1.4166060606060609
143,1.7758024691358028
144,1.8652721088435371
145,1.563478260869565
146,1.11640522875817
147,0.8700000000000001
148,1.1427966101694915
149,1.1358333333333335
150,1.3784666666666667
151,1.468954248366013
152,1.3760204081632652
153,1.1525641025641027
154,1.0188666666666666
155,1.345442176870748
156,1.2432978723404253
157,1.2966346153846156
158,1.3185333333333333
159,1.563478260869565
160,1.7263405797101448
161,1.7429591836734692
162,1.5559615384615386
163,1.6158496732026144
164,1.6925617283950618
165,1.7527672955974845
166,1.4983333333333337
167,1.6424038461538462
168,1.6114150943396228
169,1.443848484848485
170,1.5271474358974362
171,1.0391666666666668
172,1.023861111111111
173,1.4695192307692309
174,1.2566666666666668
175,1.3760204081632652
176,1.304104938271605
177,1.3287106918238996
178,1.276358024691358
179,1.039659863945578
180,1.2486111111111111
181,1.4657608695652171
182,1.210192307692308
183,1.225909090909091
184,1.4084333333333334
185,1.6182
186,1.5302127659574467
187,1.8171276595744679
188,1.935347222222222
189,1.8508823529411766
190,1.7480555555555557
191,1.679166666666667
192,1.4208333333333334
193,1.7658928571428572
194,1.3967514124293783
195,1.7081000000000002
196,1.322058823529412
197,1.1116666666666666
198,1.5241666666666667
199,1.5466666666666669
200,1.1525641025641027
201,1.4395751633986928
202,1.304104938271605
203,1.1566081871345029
204,1.0460062893081763
205,1.026635802469136
206,1.3070567375886524
207,1.498333333333333
208,1.2286333333333335
209,1.2156289308176103
210,1.2880409356725144
211,1.4417924528301889
212,1.3645535714285715
213,1.5260802469135804
214,1.7480555555555557
215,1.8104861111111108
216,1.7162727272727274
217,1.6231944444444446
218,1.4749218750000002
219,1.708625730994152
220,1.5255757575757578
221,1.685625
222,1.5919791666666665
223,1.5250892857142857
224,1.4737704918032786
225,1.0591666666666666
226,1.0666101694915255
227,1.1828947368421052
228,1.3175000000000001
229,1.1828947368421052
230,1.0850000000000002
231,1.2339215686274512
232,1.4683666666666666
233,1.1566081871345029
234,1.12375
235,1.3076363636363637
236,1.3931871345029239
237,1.391309523809524
238,1.5559615384615386
239,1.5786011904761903
240,1.4457602339181284
241,1.6617878787878788
242,1.7926488095238096
243,1.4492076502732238
244,1.3018306010928962
245,1.5528181818181819
246,1.4417924528301889
247,1.3808169934640524
248,1.639685534591195
249,1.708625730994152
250,0.8989999999999999
251,1.0226719576719576
252,1.1487222222222222
253,1.1487222222222222
254,1.23546783625731
255,1.0987777777777779
256,1.2091812865497074
257,1.4417924528301889
258,1.3931871345029239
259,1.1891534391534389
260,1.4180654761904763
261,1.3669005847953217
262,1.223638888888889
263,1.2880409356725144
264,1.4983333333333333
265,1.4234166666666668
266,1.4016666666666666
267,1.6560526315789472
268,1.54515625
269,1.2408072916666668
270,1.298555555555556
271,1.2842857142857145
272,1.2916666666666665
273,1.2842857142857145
274,1.2842857142857143
275,0.8019248826291081
276,0.8050746268656717
277,0.8652347417840376
278,1.1298907103825135
279,1.1123989898989899
280,1.1578030303030304
281,0.9988888888888889
282,1.2408072916666668
283,1.1891534391534389
284,1.3235277777777779
285,1.3018306010928962
286,1.4428395061728398
287,1.1790163934426228
288,1.2527049180327867
289,1.2527049180327867
290,1.4046875
291,1.1986666666666668
292,1.3533333333333335
293,1.4016666666666666
294,1.4983333333333333
295,1.3734722222222222
296,1.193587570621469
297,1.2880409356725144
298,1.1736944444444446
299,1.708625730994152
300,0.9145670995670996
301,0.8990000000000001
302,0.808311403508772
303,0.8441314553990611
304,1.1600000000000001
305,1.2325000000000002
306,1.1986666666666668
307,1.0834102564102563
308,0.9364583333333334
309,1.1508937198067635
310,1.1790163934426228
311,1.2735833333333335
312,1.3110416666666667
313,1.2658333333333334
314,1.1653703703703702
315,1.3661274509803922
316,1.1986666666666668
317,1.2028873239436622
318,1.2486111111111111
319,1.3713559322033897
320,1.4407051282051282
321,1.2566666666666668
322,1.2605026455026456
323,1.12375
324,1.6073030303030302
325,1.0188666666666668
326,0.8534810126582278
327,0.9707511737089202
328,1.0251754385964915
329,1.070238095238095
330,0.9572685185185185
331,1.0796813725490195
332,1.1295128205128204
333,1.0287064676616915
334,1.1628855721393037
335,1.2642187500000002
336,1.0896969696969698
337,1.193587570621469
338,1.1805050505050507
339,1.133873873873874
340,1.245093896713615
341,1.2520319634703199
342,1.1904566210045664
343,1.2173958333333337
344,1.0412146892655365
345,1.1116666666666666
346,1.2523383084577115
347,1.2173958333333337
