,2070-2100
0,1.7480555555555557
1,1.4983333333333333
2,1.3050000000000002
3,1.6818027210884352
4,1.4384000000000001
5,1.2189830508474575
6,1.2916666666666665
7,1.792124183006536
8,1.4150925925925928
9,1.4150925925925928
10,1.4457602339181284
11,1.5491242937853105
12,1.276358024691358
13,1.025175438596491
14,0.9534848484848487
15,0.9832812500000002
16,1.2527049180327867
17,1.2951694915254237
18,1.3291666666666666
19,1.5466666666666669
20,1.223638888888889
21,1.2803939393939396
22,1.0850000000000002
23,0.8490555555555556
24,0.7376410256410256
25,1.6206462585034014
26,1.728846153846154
27,1.7203086419753089
28,1.7480555555555555
29,1.5900680272108845
30,1.3873456790123455
31,1.3348787878787878
32,1.6577304964539008
33,1.9543478260869562
34,1.693768115942029
35,1.6345454545454547
36,1.5786011904761903
37,1.4208333333333334
38,1.3542628205128207
39,1.1653703703703706
40,1.1415873015873015
41,1.1487222222222222
42,1.4683666666666666
43,1.3775000000000002
44,1.4448214285714287
45,1.3595987654320987
46,1.3377976190476188
47,1.0969940476190476
48,0.8721641791044776
49,0.8783333333333333
50,1.558266666666667
51,1.8104861111111108
52,1.6818027210884352
53,1.935347222222222
54,1.6896099290780142
55,1.7168402777777776
56,1.6231944444444446
57,2.055852713178294
58,2.322416666666667
59,1.964481481481481
60,2.0194927536231884
61,1.5786011904761903
62,1.5786011904761903
63,1.5559615384615386
64,1.4677551020408162
65,1.1828947368421052
66,1.5882333333333336
67,1.4983333333333333
68,1.3175000000000001
69,1.554874213836478
70,1.4457602339181284
71,1.2091812865497074
72,1.0391666666666668
73,0.9988888888888889
74,0.9534848484848485
75,1.257529761904762
76,1.7792708333333331
77,1.8240579710144926
78,1.7735374149659862
79,1.8417013888888885
80,1.9264285714285712
81,1.5260802469135804
82,1.7735374149659862
83,1.9069696969696968
84,2.0210077519379843
85,1.831296296296296
86,1.7979999999999998
87,1.7380666666666666
88,1.7680333333333331
89,1.6781333333333335
90,1.5815740740740742
91,1.5246198830409354
92,1.7314074074074075
93,1.7081000000000002
94,1.6818027210884352
95,1.4983333333333333
96,1.2486111111111111
97,1.1566081871345029
98,0.7491666666666668
99,0.7733333333333334
100,1.2040178571428573
101,1.3287106918238996
102,1.7314074074074075
103,1.9264285714285712
104,1.5815740740740742
105,1.6452287581699347
106,1.728846153846154
107,1.8808865248226947
108,2.3545238095238092
109,2.0465040650406503
110,2.3754065040650403
111,1.8566304347826086
112,1.8958503401360542
113,1.9096405228758173
114,1.7825000000000002
115,1.629766081871345
116,1.637067901234568
117,1.743515151515152
118,1.935347222222222
119,1.9861627906976742
120,2.2292276422764226
121,1.554874213836478
122,1.12375
123,0.9333879781420765
124,0.8634463276836156
125,1.3143274853801166
126,1.3542628205128207
127,1.5283
128,1.7533687943262408
129,1.5594897959183671
130,1.6114150943396228
131,1.7864743589743592
132,2.06437037037037
133,2.2649224806201547
134,2.179393939393939
135,2.179393939393939
136,2.0091287878787876
137,2.079319727891156
138,1.880261437908497
139,1.6981111111111111
140,2.0159393939393944
141,1.8879000000000001
142,1.770757575757576
143,1.9977777777777779
144,2.079319727891156
145,2.0520652173913043
146,1.7039869281045752
147,1.2325000000000002
148,1.16819209039548
149,0.9908333333333333
150,1.3784666666666667
151,1.5277124183006539
152,1.5900680272108845
153,1.5559615384615386
154,1.6182
155,1.804115646258503
156,2.1040425531914893
157,2.0169871794871796
158,1.8279666666666667
159,2.0520652173913043
160,1.8566304347826086
161,1.9264285714285712
162,1.988173076923077
163,2.085915032679739
164,2.1920061728395064
165,2.4312578616352205
166,2.3627564102564103
167,2.420384615384616
168,2.2899056603773587
169,2.152151515151515
170,2.0169871794871796
171,1.5708333333333335
172,1.3485
173,1.6424038461538462
174,1.2566666666666668
175,1.52891156462585
176,1.2208641975308643
177,1.385251572327044
178,1.3595987654320987
179,1.6512244897959183
180,1.7792708333333331
181,2.1823550724637677
182,1.8441025641025643
183,1.8252424242424243
184,1.8879000000000001
185,1.8579333333333337
186,1.9765248226950354
187,2.1678014184397156
188,2.091423611111111
189,2.1152941176470588
190,2.1642592592592593
191,1.9891666666666665
192,2.118333333333333
193,2.2207440476190476
194,2.082429378531073
195,2.4273000000000002
196,2.085915032679739
197,1.7400000000000002
198,1.9633333333333336
199,1.7883333333333336
200,1.6135897435897437
201,1.468954248366013
202,1.3595987654320987
203,1.261754385964912
204,1.4700628930817612
205,1.5815740740740742
206,1.8171276595744679
207,2.031074074074074
208,1.7380666666666666
209,1.6679559748427673
210,1.708625730994152
211,1.6962264150943398
212,1.6321130952380953
213,1.942283950617284
214,1.8035493827160496
215,2.216284722222222
216,1.770757575757576
217,1.8229722222222224
218,1.9197395833333333
219,2.02406432748538
220,2.1793939393939397
221,2.4347916666666665
222,2.216284722222222
223,2.006696428571429
224,1.989590163934426
225,1.4725000000000001
226,1.3713559322033897
227,1.3931871345029239
228,1.4208333333333334
229,1.3669005847953217
230,1.3433333333333335
231,1.674607843137255
232,1.7680333333333331
233,1.629766081871345
234,1.5482777777777779
235,1.6073030303030302
236,1.5509064327485378
237,1.6588690476190477
238,1.8729166666666668
239,1.6588690476190477
240,1.6560526315789472
241,1.6890303030303033
242,1.8729166666666668
243,1.6948360655737704
244,1.915901639344262
245,2.152151515151515
246,2.2050943396226415
247,2.26218954248366
248,2.0920125786163526
249,1.866345029239766
250,1.2217179487179488
251,1.4983333333333333
252,1.6231944444444446
253,1.3734722222222222
254,1.472046783625731
255,1.3734722222222222
256,1.4457602339181284
257,1.639685534591195
258,1.5246198830409354
259,1.3794179894179892
260,1.6321130952380953
261,1.6034795321637425
262,1.4733611111111111
263,1.5771929824561401
264,1.798
265,1.5482777777777779
266,1.6675000000000002
267,1.866345029239766
268,1.6622135416666668
269,1.82609375
270,2.0227500000000003
271,2.140476190476191
272,1.9633333333333336
273,2.086964285714286
274,2.2356084656084656
275,1.076267605633803
276,1.3194278606965173
277,1.3295070422535211
278,1.3018306010928962
279,1.1578030303030304
280,1.2486111111111111
281,1.1805050505050507
282,1.4046875
283,1.4507671957671955
284,1.5982222222222224
285,1.4737704918032786
286,1.8312962962962964
287,1.4737704918032786
288,1.719398907103825
289,1.6211475409836065
290,1.54515625
291,1.2842857142857143
292,1.5466666666666669
293,1.7883333333333336
294,1.8252424242424243
295,1.9228611111111111
296,1.8030790960451977
297,1.8137719298245614
298,1.7730277777777779
299,1.9977777777777779
300,0.9924025974025974
301,1.0188666666666668
302,1.202609649122807
303,1.1817840375586857
304,1.3291666666666666
305,1.2566666666666668
306,1.290871794871795
307,1.2447692307692306
308,1.2486111111111111
309,1.3680434782608697
310,1.522896174863388
311,1.673138888888889
312,1.739136904761905
313,1.7308333333333334
314,1.5221164021164022
315,1.3881617647058824
316,1.278577777777778
317,1.3295070422535211
318,1.5982222222222224
319,1.7522881355932203
320,2.1034294871794876
321,1.7158333333333335
322,1.6410317460317458
323,1.7230833333333335
324,2.0976666666666666
325,1.2386222222222225
326,1.0241772151898734
327,1.3084037558685448
328,1.222324561403509
329,1.3913095238095239
330,1.331851851851852
331,1.233921568627451
332,1.2217179487179488
333,1.2970646766169154
334,1.4312437810945275
335,1.54515625
336,1.4756313131313132
337,1.599915254237288
338,1.5437373737373736
339,1.1946171171171172
340,1.4350234741784036
341,1.3341324200913245
342,1.2315068493150687
343,1.3812760416666665
344,1.5745197740112995
345,1.5950000000000002
346,1.6101492537313433
347,1.5919791666666665
348,1.798
349,1.7158333333333335
350,1.0113750000000001
351,1.109155844155844
352,1.1678186274509803
353,1.262880952380952
354,1.5634782608695652
355,1.360328947368421
356,1.3220588235294117
357,1.2747014925373135
358,1.369904761904762
359,1.4162328767123291
360,1.305690476190476
361,1.3751826484018266
362,1.369904761904762
363,1.5827464788732395
364,1.4204978354978355
365,1.4341190476190475
366,1.3751826484018266
367,1.129178743961353
368,1.3348787878787878
369,1.345960451977401
370,1.1445601851851852
371,1.1817840375586857
372,1.1136261261261262
373,1.1653703703703706
374,1.0588222222222226
375,1.102939814814815
376,1.0987777777777779
377,1.2069907407407408
378,1.4246448087431691
379,1.4322303921568627
380,1.3426623376623377
381,1.2414761904761904
382,1.2713131313131314
383,1.2523383084577115
384,1.435902777777778
385,1.3062393162393162
386,1.1011847389558231
387,1.12375
388,1.3363513513513514
389,1.4375900900900902
390,1.3970945945945947
391,1.245093896713615
392,1.0301041666666666
393,0.9825136612021858
394,1.0896969696969698
395,0.8825799086757993
396,0.6723290598290599
397,0.8504054054054055
398,0.9988888888888889
399,0.7401405622489959
400,1.0188666666666668
401,0.9463157894736842
402,1.2873004694835681
403,1.233921568627451
404,1.1986666666666668
405,1.3957077625570777
406,1.2930821917808222
407,1.2109817351598173
408,1.2586000000000002
409,1.178688888888889
410,1.190982905982906
411,1.0810759493670885
412,1.1146138211382113
413,1.169430894308943
414,1.1424791666666667
415,1.1424791666666667
416,1.070238095238095
417,1.0142564102564102
