,LA_300km_mm_total,LA_200km_mm_total,LA_100km_mm_total,SF_300km_mm_total,SF_200km_mm_total,SF_100km_mm_total
1946,470.95069376627606,435.2759365505642,415.4723951551649,658.5194946289063,696.5860366821289,723.2083950042725
1947,533.0082702636719,502.71488104926215,469.46563890245227,856.4250732421875,899.5347366333008,935.1601791381836
1948,216.87741088867188,206.57012430826822,212.8575151231554,581.5601745605469,634.4268226623535,677.5029735565186
1949,620.7894694010416,572.1625637478298,530.1664513481987,792.663427734375,847.3148193359375,906.598461151123
1950,296.0260721842448,274.99812486436633,271.3541742960612,787.5266479492187,845.8330230712891,915.3077392578125
1951,339.2352701822917,313.1899193657769,292.77156829833984,602.63212890625,637.0884323120117,663.6921272277832
1952,188.1256866455078,171.9146482679579,171.95164108276367,317.24256286621096,348.71233558654785,386.60449504852295
1953,476.49912516276044,438.4027811686198,413.0332726372613,695.7343139648438,753.1517028808594,818.2047157287598
1954,105.9960708618164,98.55082109239366,102.25177595350478,252.86564025878906,286.1647033691406,315.2708477973938
1955,152.1532465616862,139.8397013346354,150.06740676032172,486.96995239257814,524.3233947753906,557.3116054534912
1956,320.4958801269531,306.3235914442274,297.8513700697157,641.7242919921875,693.9415283203125,735.6784000396729
1957,249.5939687093099,238.07489183213977,239.2291463216146,504.0102966308594,545.427604675293,578.7394886016846
1958,228.32698567708334,217.46993340386285,221.3835932413737,770.9982666015625,831.4327850341797,876.8099250793457
1959,204.27720642089844,203.05936516655817,207.51239988538953,711.348046875,735.0342216491699,728.4015617370605
1960,551.1843872070312,512.8298645019531,485.38827345106336,988.31455078125,1026.375358581543,1055.592716217041
1961,369.41656494140625,340.5459204779731,322.1263707478841,890.4339721679687,948.0174789428711,979.0213241577148
1962,734.5735066731771,669.336157904731,628.7789001464844,1118.0014282226562,1190.159324645996,1262.0847434997559
1963,292.869389851888,280.4306945800781,277.4563395182292,742.8477783203125,787.2317657470703,821.6243858337402
1964,600.1314900716146,551.7486436631945,511.53142632378473,1072.9686767578125,1117.563087463379,1133.5572776794434
1965,340.30246988932294,307.13093736436633,297.74236975775824,659.4697387695312,724.6988067626953,776.5181350708008
1966,621.2035827636719,556.1750793457031,502.7300220065647,666.4932373046875,726.4983596801758,798.483865737915
1967,310.12346903483075,294.6342281765408,297.8961435953776,745.2964477539062,806.2855529785156,859.5455360412598
1968,120.50664520263672,119.95269012451172,129.21539857652454,519.1833557128906,540.9066352844238,544.5895309448242
1969,609.5110066731771,579.6837158203125,540.9398888481987,951.99423828125,994.5344924926758,1007.5944786071777
1970,339.3864339192708,322.8500671386719,318.8604032728407,742.2137817382812,777.185920715332,799.8102607727051
1971,151.28109232584634,143.1390864054362,151.4846649169922,434.66494140625,465.036678314209,502.8599376678467
1972,421.6734924316406,397.0365295410156,394.8911819458008,912.2691528320313,990.5320281982422,1050.8297119140625
1973,692.68701171875,646.626220703125,594.5451456705729,891.7114990234375,943.4340972900391,1001.0457153320312
1974,294.2199401855469,287.8068355984158,281.8535885281033,686.6126831054687,724.1453857421875,742.3395900726318
1975,170.48223876953125,163.9293704562717,167.84349568684897,526.5409606933594,563.6083488464355,603.1779098510742
1976,80.4487533569336,82.98536173502605,97.20346238878038,431.306591796875,463.989315032959,494.4911689758301
1977,338.4580891927083,314.23910352918836,303.36041768391925,634.9873291015625,674.1989517211914,700.4444103240967
1978,510.0928446451823,487.31970553927954,457.9422607421875,835.9103515625,856.6696548461914,858.059383392334
1979,270.7868245442708,259.39815436469183,246.39347712198892,684.3316162109375,720.4361343383789,758.0929698944092
1980,545.7847086588541,515.8449130588108,480.0796381632487,853.4085327148438,900.9821014404297,937.6922798156738
